#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_steppe_fort_2;Light Fortifications;;;;;;;;;;;;;x
ca_steppe_fort_3;Light Fortifications;;;;;;;;;;;;;x
ca_steppe_fort_4;Light Fortifications;;;;;;;;;;;;;x
ca_steppe_fort_5;Light Fortifications;;;;;;;;;;;;;x
ca_steppe_castletown_1;Encampments;;;;;;;;;;;;;x
ca_steppe_castletown_1_desc;Small settlements are encouraged to be built around the main holding.;;;;;;;;;;;;;x
ca_steppe_castletown_2;Encampments;;;;;;;;;;;;;x
ca_steppe_castletown_3;Encampments;;;;;;;;;;;;;x
ca_steppe_castletown_4;Encampments;;;;;;;;;;;;;x
ca_steppe_castletown_5;Encampments;;;;;;;;;;;;;x
ca_human_keep_1;Human Settlement;;;;;;;;;;;;;x
ca_human_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_human_keep_2;Human Settlement;;;;;;;;;;;;;x
ca_human_keep_3;Human Settlement;;;;;;;;;;;;;x
ca_human_keep_4;Human Settlement;;;;;;;;;;;;;x
ca_human_keep_5;Human Settlement;;;;;;;;;;;;;x
ca_imperial_keep_1;Imperial Hold;;;;;;;;;;;;;x
ca_imperial_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_imperial_keep_2;Imperial Hold;;;;;;;;;;;;;x
ca_imperial_keep_3;Imperial Hold;;;;;;;;;;;;;x
ca_imperial_keep_4;Imperial Hold;;;;;;;;;;;;;x
ca_imperial_keep_5;Imperial Hold;;;;;;;;;;;;;x
ca_kislevite_keep_1;Kislevite Hold;;;;;;;;;;;;;x
ca_kislevite_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_kislevite_keep_2;Kislevite Hold;;;;;;;;;;;;;x
ca_kislevite_keep_3;Kislevite Hold;;;;;;;;;;;;;x
ca_kislevite_keep_4;Kislevite Hold;;;;;;;;;;;;;x
ca_kislevite_keep_5;Kislevite Hold;;;;;;;;;;;;;x
ca_estalian_keep_1;Estalian Hold;;;;;;;;;;;;;x
ca_estalian_keep_2;Estalian Hold;;;;;;;;;;;;;x
ca_estalian_keep_3;Estalian Hold;;;;;;;;;;;;;x
ca_estalian_keep_4;Estalian Hold;;;;;;;;;;;;;x
ca_estalian_keep_5;Estalian Hold;;;;;;;;;;;;;x
ca_myken_keep_1;Myken Hold;;;;;;;;;;;;;x
ca_myken_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_myken_keep_2;Myken Hold;;;;;;;;;;;;;x
ca_myken_keep_3;Myken Hold;;;;;;;;;;;;;x
ca_myken_keep_4;Myken Hold;;;;;;;;;;;;;x
ca_myken_keep_5;Myken Hold;;;;;;;;;;;;;x
ca_bretonnian_keep_1;Bretonnian Hold;;;;;;;;;;;;;x
ca_bretonnian_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_bretonnian_keep_2;Bretonnian Hold;;;;;;;;;;;;;x
ca_bretonnian_keep_3;Bretonnian Hold;;;;;;;;;;;;;x
ca_bretonnian_keep_4;Bretonnian Hold;;;;;;;;;;;;;x
ca_bretonnian_keep_5;Bretonnian Hold;;;;;;;;;;;;;x
ca_tilean_keep_1;Tilean Hold;;;;;;;;;;;;;x
ca_tilean_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_tilean_keep_2;Tilean Hold;;;;;;;;;;;;;x
ca_tilean_keep_3;Tilean Hold;;;;;;;;;;;;;x
ca_tilean_keep_4;Tilean Hold;;;;;;;;;;;;;x
ca_tilean_keep_5;Tilean Hold;;;;;;;;;;;;;x
ca_sartosan_keep_1;Sartosan Hold;;;;;;;;;;;;;x
ca_sartosan_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_sartosan_keep_2;Sartosan Hold;;;;;;;;;;;;;x
ca_sartosan_keep_3;Sartosan Hold;;;;;;;;;;;;;x
ca_sartosan_keep_4;Sartosan Hold;;;;;;;;;;;;;x
ca_sartosan_keep_5;Sartosan Hold;;;;;;;;;;;;;x
ca_sanguine_keep_1;Sanguine Hold;;;;;;;;;;;;;x
ca_sanguine_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_sanguine_keep_2;Sanguine Hold;;;;;;;;;;;;;x
ca_sanguine_keep_3;Sanguine Hold;;;;;;;;;;;;;x
ca_sanguine_keep_4;Sanguine Hold;;;;;;;;;;;;;x
ca_sanguine_keep_5;Sanguine Hold;;;;;;;;;;;;;x
ca_arabyan_keep_1;Arabyan Hold;;;;;;;;;;;;;x
ca_arabyan_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_arabyan_keep_2;Arabyan Hold;;;;;;;;;;;;;x
ca_arabyan_keep_3;Arabyan Hold;;;;;;;;;;;;;x
ca_arabyan_keep_4;Arabyan Hold;;;;;;;;;;;;;x
ca_arabyan_keep_5;Arabyan Hold;;;;;;;;;;;;;x
ca_cathayan_keep_1;Cathayan Hold;;;;;;;;;;;;;x
ca_cathayan_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_cathayan_keep_2;Cathayan Hold;;;;;;;;;;;;;x
ca_cathayan_keep_3;Cathayan Hold;;;;;;;;;;;;;x
ca_cathayan_keep_4;Cathayan Hold;;;;;;;;;;;;;x
ca_cathayan_keep_5;Cathayan Hold;;;;;;;;;;;;;x
ca_hung_keep_1;Hung Hold;;;;;;;;;;;;;x
ca_hung_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_hung_keep_2;Hung Hold;;;;;;;;;;;;;x
ca_hung_keep_3;Hung Hold;;;;;;;;;;;;;x
ca_hung_keep_4;Hung Hold;;;;;;;;;;;;;x
ca_hung_keep_5;Hung Hold;;;;;;;;;;;;;x
ca_kurgan_keep_1;Kurgan Hold;;;;;;;;;;;;;x
ca_kurgan_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_kurgan_keep_2;Kurgan Hold;;;;;;;;;;;;;x
ca_kurgan_keep_3;Kurgan Hold;;;;;;;;;;;;;x
ca_kurgan_keep_4;Kurgan Hold;;;;;;;;;;;;;x
ca_kurgan_keep_5;Kurgan Hold;;;;;;;;;;;;;x
ca_norscan_keep_1;Norscan Hold;;;;;;;;;;;;;x
ca_norscan_keep_1_desc;This castle is populated primarily by humans.;;;;;;;;;;;;;x
ca_norscan_keep_2;Norscan Hold;;;;;;;;;;;;;x
ca_norscan_keep_3;Norscan Hold;;;;;;;;;;;;;x
ca_norscan_keep_4;Norscan Hold;;;;;;;;;;;;;x
ca_norscan_keep_5;Norscan Hold;;;;;;;;;;;;;x
ca_talabheim_2;Talabheim;;;;;;;;;;;;;x
ca_talabheim_2_desc;The city of Talabheim is exceptionally well defended thanks to its location inside the Taalbaston walls built atop the crater rim.;;;;;;;;;;;;;x
ca_middenheim_2;Middenheim;;;;;;;;;;;;;x
ca_middenheim_2_desc;The city of Middenheim is exceptionally well defended thanks to its location atop the Fauschlag spire.;;;;;;;;;;;;;x
ca_norse_militia_1;Norse Warrior Cult;;;;;;;;;;;;;x
ca_norse_militia_1_desc;Warriors are encouraged to join bloody contests and rituals to prove their bravery and might.;;;;;;;;;;;;;x
ca_norse_militia_2;Norse Warrior Cult;;;;;;;;;;;;;x
ca_norse_militia_2_desc;Warriors are encouraged to join bloody contests and rituals to prove their bravery and might.;;;;;;;;;;;;;x
ca_norse_militia_3;Norse Warrior Cult;;;;;;;;;;;;;x
ca_norse_militia_3_desc;Warriors are encouraged to join bloody contests and rituals to prove their bravery and might.;;;;;;;;;;;;;x
ca_norse_militia_4;Norse Warrior Cult;;;;;;;;;;;;;x
ca_norse_militia_4_desc;Warriors are encouraged to join bloody contests and rituals to prove their bravery and might.;;;;;;;;;;;;;x
ca_norse_militia_5;Norse Warrior Cult;;;;;;;;;;;;;x
ca_norse_militia_5_desc;Warriors are encouraged to join bloody contests and rituals to prove their bravery and might.;;;;;;;;;;;;;x
ca_human_peasant_1;Peasant Farmlands;;;;;;;;;;;;;x
ca_human_peasant_1_desc;Large tracts of land are turned over for village charters, with oversight and investment from the upper classes. Small settlements will invariably form, supporting the population used to work the expansive farmlands. Mining, forestry and light industry are also not uncommon depending on the region.;;;;;;;;;;;;;x
ca_human_peasant_2;Peasant Farmlands;;;;;;;;;;;;;x
ca_human_peasant_2_desc;Large tracts of land are turned over for village charters, with oversight and investment from the upper classes. Small settlements will invariably form, supporting the population used to work the expansive farmlands. Mining, forestry and light industry are also not uncommon depending on the region.;;;;;;;;;;;;;x
ca_human_peasant_3;Peasant Farmlands;;;;;;;;;;;;;x
ca_human_peasant_3_desc;Large tracts of land are turned over for village charters, with oversight and investment from the upper classes. Small settlements will invariably form, supporting the population used to work the expansive farmlands. Mining, forestry and light industry are also not uncommon depending on the region.;;;;;;;;;;;;;x
ca_human_peasant_4;Peasant Farmlands;;;;;;;;;;;;;x
ca_human_peasant_4_desc;Large tracts of land are turned over for village charters, with oversight and investment from the upper classes. Small settlements will invariably form, supporting the population used to work the expansive farmlands. Mining, forestry and light industry are also not uncommon depending on the region.;;;;;;;;;;;;;x
ca_human_peasant_5;Peasant Farmlands;;;;;;;;;;;;;x
ca_human_peasant_5_desc;Large tracts of land are turned over for village charters, with oversight and investment from the upper classes. Small settlements will invariably form, supporting the population used to work the expansive farmlands. Mining, forestry and light industry are also not uncommon depending on the region.;;;;;;;;;;;;;x
ca_human_noble_1;Noble Estates;;;;;;;;;;;;;x
ca_human_noble_1_desc;Large tracts of the surrounding land are turned over to the minor nobility. This is invariably used for manors, minor fortifications, hunting grounds and the support of household retainers.;;;;;;;;;;;;;x
ca_human_noble_2;Noble Estates;;;;;;;;;;;;;x
ca_human_noble_2_desc;Large tracts of the surrounding land are turned over to the minor nobility. This is invariably used for manors, minor fortifications, hunting grounds and the support of household retainers.;;;;;;;;;;;;;x
ca_human_noble_3;Noble Estates;;;;;;;;;;;;;x
ca_human_noble_3_desc;Large tracts of the surrounding land are turned over to the minor nobility. This is invariably used for manors, minor fortifications, hunting grounds and the support of household retainers.;;;;;;;;;;;;;x
ca_human_noble_4;Noble Estates;;;;;;;;;;;;;x
ca_human_noble_4_desc;Large tracts of the surrounding land are turned over to the minor nobility. This is invariably used for manors, minor fortifications, hunting grounds and the support of household retainers.;;;;;;;;;;;;;x
ca_human_noble_5;Noble Estates;;;;;;;;;;;;;x
ca_human_noble_5_desc;Large tracts of the surrounding land are turned over to the minor nobility. This is invariably used for manors, minor fortifications, hunting grounds and the support of household retainers.;;;;;;;;;;;;;x
ca_steppe_barracks_1;Steppe Riding Lodge;;;;;;;;;;;;;x
ca_steppe_barracks_1_desc;Future warriors gain experience by participating in hunting and scouting. This is only buildable on Steppe terrain.;;;;;;;;;;;;;x
ca_steppe_barracks_2;Steppe Riding Lodge;;;;;;;;;;;;;x
ca_steppe_barracks_2_desc;A great parade and assembly ground is cleared so that riders can be gathered in great numbers and practice maneuvers. This is only buildable on Steppe terrain.;;;;;;;;;;;;;x
ca_steppe_barracks_3;Steppe Riding Lodge;;;;;;;;;;;;;x
ca_steppe_barracks_3_desc;A great communal structure is built to house the soldiers. This is only buildable on Steppe terrain.;;;;;;;;;;;;;x
ca_steppe_barracks_4;Steppe Riding Lodge;;;;;;;;;;;;;x
ca_steppe_barracks_4_desc;All manner of labourers and craftsmen are brought togeher to outfit and supply the growing war host. This is only buildable on Steppe terrain.;;;;;;;;;;;;;x
ca_steppe_barracks_5;Steppe Riding Lodge;;;;;;;;;;;;;x
ca_steppe_barracks_5_desc;Many structures and tents are built to house the great mass of mounted soldiers. This is only buildable on Steppe terrain.;;;;;;;;;;;;;x
ca_chaos_herdstone_1;Herdstone;;;;;;;;;;;;;x
ca_chaos_herdstone_1_desc;The presence of a herdstone draws beastmen from across the land.;;;;;;;;;;;;;x
ca_chaos_herdstone_2;Herdstone;;;;;;;;;;;;;x
ca_chaos_herdstone_3;Herdstone;;;;;;;;;;;;;x
ca_chaos_herdstone_4;Herdstone;;;;;;;;;;;;;x
ca_chaos_herdstone_5;Herdstone;;;;;;;;;;;;;x
ca_chaos_champion_1;Chaos Champion Retinue;;;;;;;;;;;;;x
ca_chaos_champion_1_desc;Aspiring warriors are gifted with daemonic weapons and armour.;;;;;;;;;;;;;x
ca_chaos_champion_2;Chaos Champion Retinue;;;;;;;;;;;;;x
ca_chaos_champion_3;Chaos Champion Retinue;;;;;;;;;;;;;x
ca_chaos_champion_4;Chaos Champion Retinue;;;;;;;;;;;;;x
ca_chaos_champion_5;Chaos Champion Retinue;;;;;;;;;;;;;x
ca_imperial_barracks_1;State Barracks;;;;;;;;;;;;;x
ca_imperial_barracks_1_desc;A professional core of soldiers are trained and quartered for the service of their lord.;;;;;;;;;;;;;x
ca_imperial_barracks_2;State Barracks;;;;;;;;;;;;;x
ca_imperial_barracks_3;State Barracks;;;;;;;;;;;;;x
ca_imperial_barracks_4;State Barracks;;;;;;;;;;;;;x
ca_imperial_barracks_5;State Barracks;;;;;;;;;;;;;x
ca_imperial_militia_1;Free Company;;;;;;;;;;;;;x
ca_imperial_militia_1_desc;The local militia are combined with sellswords and adventurers, creating a cheap yet effective army that can be raised at a moments notice. The high proportion of 'former' bandits, pirates, and criminals seeking gold for blood means the levies are bolstered with some tested skill and courage.;;;;;;;;;;;;;x
ca_imperial_militia_2;Free Company;;;;;;;;;;;;;x
ca_imperial_militia_3;Free Company;;;;;;;;;;;;;x
ca_imperial_militia_4;Free Company;;;;;;;;;;;;;x
ca_imperial_militia_5;Free Company;;;;;;;;;;;;;x
ca_bretonnian_barracks_1;Knightly Service;;;;;;;;;;;;;x
ca_bretonnian_barracks_1_desc;In exchange for generous landed estates and legal privilages, the minor nobility are required to volunteer their swords and lances when called upon. In addition to the typical peasant levy, a significant number of knights and squires form the core of the army, unmatched in training and equipment.;;;;;;;;;;;;;x
ca_bretonnian_barracks_2;Knightly Service;;;;;;;;;;;;;x
ca_bretonnian_barracks_3;Knightly Service;;;;;;;;;;;;;x
ca_bretonnian_barracks_4;Knightly Service;;;;;;;;;;;;;x
ca_bretonnian_barracks_5;Knightly Service;;;;;;;;;;;;;x
ca_bretonnian_militia_1;Tenement Conscription;;;;;;;;;;;;;x
ca_bretonnian_militia_1_desc;The peasants form the vast bulk of the army. While the majority are simply herded en-masse to the battle with whatever weapons they can find, the best and most trustworthy are provided with some training and equipment. Mounted yeomen are deployed as scouts and skirmishers, while stubborn men-at-arms are sent to anchor the infantry in place.;;;;;;;;;;;;;x
ca_bretonnian_militia_2;Tenement Conscription;;;;;;;;;;;;;x
ca_bretonnian_militia_3;Tenement Conscription;;;;;;;;;;;;;x
ca_bretonnian_militia_4;Tenement Conscription;;;;;;;;;;;;;x
ca_bretonnian_militia_5;Tenement Conscription;;;;;;;;;;;;;x
ca_estalian_barracks_1;Tercio Barracks;;;;;;;;;;;;;x
ca_estalian_barracks_1_desc;.;;;;;;;;;;;;;x
ca_estalian_barracks_2;Tercio Barracks;;;;;;;;;;;;;x
ca_estalian_barracks_3;Tercio Barracks;;;;;;;;;;;;;x
ca_estalian_barracks_4;Tercio Barracks;;;;;;;;;;;;;x
ca_estalian_barracks_5;Tercio Barracks;;;;;;;;;;;;;x
ca_estalian_militia_1;Cabarello Grounds;;;;;;;;;;;;;x
ca_estalian_militia_1_desc;.;;;;;;;;;;;;;x
ca_estalian_militia_2;Cabarello Grounds;;;;;;;;;;;;;x
ca_estalian_militia_3;Cabarello Grounds;;;;;;;;;;;;;x
ca_estalian_militia_4;Cabarello Grounds;;;;;;;;;;;;;x
ca_estalian_militia_5;Cabarello Grounds;;;;;;;;;;;;;x
ca_tilean_barracks_1;Elite Guard;;;;;;;;;;;;;x
ca_tilean_barracks_1_desc;.;;;;;;;;;;;;;x
ca_tilean_barracks_2;Elite Guard;;;;;;;;;;;;;x
ca_tilean_barracks_3;Elite Guard;;;;;;;;;;;;;x
ca_tilean_barracks_4;Elite Guard;;;;;;;;;;;;;x
ca_tilean_barracks_5;Elite Guard;;;;;;;;;;;;;x
ca_tilean_militia_1;Merchant Militia;;;;;;;;;;;;;x
ca_tilean_militia_1_desc;.;;;;;;;;;;;;;x
ca_tilean_militia_2;Merchant Militia;;;;;;;;;;;;;x
ca_tilean_militia_3;Merchant Militia;;;;;;;;;;;;;x
ca_tilean_militia_4;Merchant Militia;;;;;;;;;;;;;x
ca_tilean_militia_5;Merchant Militia;;;;;;;;;;;;;x
ca_sartosan_barracks_1;Sartosan Guard;;;;;;;;;;;;;x
ca_sartosan_barracks_1_desc;.;;;;;;;;;;;;;x
ca_sartosan_barracks_2;Sartosan Guard;;;;;;;;;;;;;x
ca_sartosan_barracks_3;Sartosan Guard;;;;;;;;;;;;;x
ca_sartosan_barracks_4;Sartosan Guard;;;;;;;;;;;;;x
ca_sartosan_barracks_5;Sartosan Guard;;;;;;;;;;;;;x
ca_sartosan_militia_1;Sartosan Militia;;;;;;;;;;;;;x
ca_sartosan_militia_1_desc;.;;;;;;;;;;;;;x
ca_sartosan_militia_2;Sartosan Militia;;;;;;;;;;;;;x
ca_sartosan_militia_3;Sartosan Militia;;;;;;;;;;;;;x
ca_sartosan_militia_4;Sartosan Militia;;;;;;;;;;;;;x
ca_sartosan_militia_5;Sartosan Militia;;;;;;;;;;;;;x
ca_kislevite_barracks_1;Lancer Rota;;;;;;;;;;;;;x
ca_kislevite_barracks_1_desc;.;;;;;;;;;;;;;x
ca_kislevite_barracks_2;Lancer Rota;;;;;;;;;;;;;x
ca_kislevite_barracks_3;Lancer Rota;;;;;;;;;;;;;x
ca_kislevite_barracks_4;Lancer Rota;;;;;;;;;;;;;x
ca_kislevite_barracks_5;Lancer Rota;;;;;;;;;;;;;x
ca_kislevite_militia_1;Kossar Levy;;;;;;;;;;;;;x
ca_kislevite_militia_1_desc;.;;;;;;;;;;;;;x
ca_kislevite_militia_2;Kossar Levy;;;;;;;;;;;;;x
ca_kislevite_militia_3;Kossar Levy;;;;;;;;;;;;;x
ca_kislevite_militia_4;Kossar Levy;;;;;;;;;;;;;x
ca_kislevite_militia_5;Kossar Levy;;;;;;;;;;;;;x
ca_norscan_barracks_1;Huskarl Barracks;;;;;;;;;;;;;x
ca_norscan_barracks_1_desc;.;;;;;;;;;;;;;x
ca_norscan_barracks_2;Huskarl Barracks;;;;;;;;;;;;;x
ca_norscan_barracks_3;Huskarl Barracks;;;;;;;;;;;;;x
ca_norscan_barracks_4;Huskarl Barracks;;;;;;;;;;;;;x
ca_norscan_barracks_5;Huskarl Barracks;;;;;;;;;;;;;x
ca_norscan_militia_1;Freeman Militia;;;;;;;;;;;;;x
ca_norscan_militia_1_desc;.;;;;;;;;;;;;;x
ca_norscan_militia_2;Freeman Militia;;;;;;;;;;;;;x
ca_norscan_militia_3;Freeman Militia;;;;;;;;;;;;;x
ca_norscan_militia_4;Freeman Militia;;;;;;;;;;;;;x
ca_norscan_militia_5;Freeman Militia;;;;;;;;;;;;;x
ca_kurgan_barracks_1;Court Riders;;;;;;;;;;;;;x
ca_kurgan_barracks_1_desc;.;;;;;;;;;;;;;x
ca_kurgan_barracks_2;Court Riders;;;;;;;;;;;;;x
ca_kurgan_barracks_3;Court Riders;;;;;;;;;;;;;x
ca_kurgan_barracks_4;Court Riders;;;;;;;;;;;;;x
ca_kurgan_barracks_5;Court Riders;;;;;;;;;;;;;x
ca_kurgan_militia_1;Skirmisher Camps;;;;;;;;;;;;;x
ca_kurgan_militia_1_desc;.;;;;;;;;;;;;;x
ca_kurgan_militia_2;Skirmisher Camps;;;;;;;;;;;;;x
ca_kurgan_militia_3;Skirmisher Camps;;;;;;;;;;;;;x
ca_kurgan_militia_4;Skirmisher Camps;;;;;;;;;;;;;x
ca_kurgan_militia_5;Skirmisher Camps;;;;;;;;;;;;;x
ca_hung_barracks_1;Hung Retinue;;;;;;;;;;;;;x
ca_hung_barracks_1_desc;.;;;;;;;;;;;;;x
ca_hung_barracks_2;Hung Retinue;;;;;;;;;;;;;x
ca_hung_barracks_3;Hung Retinue;;;;;;;;;;;;;x
ca_hung_barracks_4;Hung Retinue;;;;;;;;;;;;;x
ca_hung_barracks_5;Hung Retinue;;;;;;;;;;;;;x
ca_hung_militia_1;Raider Camps;;;;;;;;;;;;;x
ca_hung_militia_1_desc;.;;;;;;;;;;;;;x
ca_hung_militia_2;Raider Camps;;;;;;;;;;;;;x
ca_hung_militia_3;Raider Camps;;;;;;;;;;;;;x
ca_hung_militia_4;Raider Camps;;;;;;;;;;;;;x
ca_hung_militia_5;Raider Camps;;;;;;;;;;;;;x
ca_arabyan_barracks_1;Arabyan Stables;;;;;;;;;;;;;x
ca_arabyan_barracks_1_desc;.;;;;;;;;;;;;;x
ca_arabyan_barracks_2;Arabyan Stables;;;;;;;;;;;;;x
ca_arabyan_barracks_3;Arabyan Stables;;;;;;;;;;;;;x
ca_arabyan_barracks_4;Arabyan Stables;;;;;;;;;;;;;x
ca_arabyan_barracks_5;Arabyan Stables;;;;;;;;;;;;;x
ca_arabyan_militia_1;Common Levy;;;;;;;;;;;;;x
ca_arabyan_militia_1_desc;.;;;;;;;;;;;;;x
ca_arabyan_militia_2;Common Levy;;;;;;;;;;;;;x
ca_arabyan_militia_3;Common Levy;;;;;;;;;;;;;x
ca_arabyan_militia_4;Common Levy;;;;;;;;;;;;;x
ca_arabyan_militia_5;Common Levy;;;;;;;;;;;;;x
ca_oldworld_library_1;Library;;;;;;;;;;;;;x
ca_oldworld_library_1_desc;A small collection of books are kept in the castle for the enjoyment of the family and their esteemed guests. They are mostly historical and theological in nature, although there are some purely fictional works and essays on practical subjects.;;;;;;;;;;;;;x
ca_oldworld_library_2;Library;;;;;;;;;;;;;x
