#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_naggarond;Naggarond;;;;;;;;;;;;;x
b_naggarond;Naggarond;;;;;;;;;;;;;x
k_ghrond;Ghrond;;;;;;;;;;;;;x
d_ghrond;Ghrond;;;;;;;;;;;;;x
b_ghrond;Ghrond;;;;;;;;;;;;;x
k_clar_karond;Clar Karond;;;;;;;;;;;;;x
d_clar_karond;Clar Karond;;;;;;;;;;;;;x
b_clar_karond;Clar Karond;;;;;;;;;;;;;x
k_karond_kar;Karond Kar;;;;;;;;;;;;;x
d_karond_kar;Karond Kar;;;;;;;;;;;;;x
b_karond_kar;Karond Kar;;;;;;;;;;;;;x
k_har_ganeth;Har Ganeth;;;;;;;;;;;;;x
d_har_ganeth;Har Ganeth;;;;;;;;;;;;;x
b_har_ganeth;Har Ganeth;;;;;;;;;;;;;x
k_hag_graef;Hag Graef;;;;;;;;;;;;;x
d_hag_graef;Hag Graef;;;;;;;;;;;;;x
b_hag_graef;Hag Graef;;;;;;;;;;;;;x
k_the_watchtowers;The Watchtowers;;;;;;;;;;;;;x
d_nagorum;Nagorum;;;;;;;;;;;;;x
k_ruathim;Ruathim;;;;;;;;;;;;;x
d_ruath;Ruath;;;;;;;;;;;;;x
k_cythonia;Cythonia;;;;;;;;;;;;;x
k_arnhelm;Arnhelm;;;;;;;;;;;;;x
k_khangai;Khangai;;;;;;;;;;;;;x
d_korha;Korha;;;;;;;;;;;;;x
d_zham;Zham;;;;;;;;;;;;;x
d_sulphas;Sulphas;;;;;;;;;;;;;x
d_arnhelm;Arnhelm;;;;;;;;;;;;;x
k_ashenwood;Ashenwood;;;;;;;;;;;;;x
d_ashen_vale;Ashen Vale;;;;;;;;;;;;;x
d_ashfall;Ashfall;;;;;;;;;;;;;x
d_petrified_wood;Petrified Wood;;;;;;;;;;;;;x
d_noveum;Noveum;;;;;;;;;;;;;x
d_arnhelm_forest;Arnhelm Forest;;;;;;;;;;;;;x
d_hinterland;Hinterland;;;;;;;;;;;;;x
d_cython;Cython;;;;;;;;;;;;;x
d_coetic_strand;Coetic Strand;;;;;;;;;;;;;x
d_sylus;Sylus;;;;;;;;;;;;;x
d_verix;Verix;;;;;;;;;;;;;x
d_charix;Charix;;;;;;;;;;;;;x
d_gorghast;Gorghast;;;;;;;;;;;;;x
d_khali;Khali;;;;;;;;;;;;;x
d_felrime;Felrime;;;;;;;;;;;;;x
d_khorthar;Khorthar;;;;;;;;;;;;;x
k_terra_nova;Terra Nova;;;;;;;;;;;;;x
d_iros;Iros;;;;;;;;;;;;;x
d_black_sisters;Black Sisters;;;;;;;;;;;;;x
d_bleak_coast;Bleak Coast;;;;;;;;;;;;;x
d_sombrum;Sombrum;;;;;;;;;;;;;x
d_kharaam;Kharaam;;;;;;;;;;;;;x
d_atarwoud;Atarwoud;;;;;;;;;;;;;x
d_xunos;Xunos;;;;;;;;;;;;;x
d_huramarch;Huramarch;;;;;;;;;;;;;x
d_kaliath;Kaliath;;;;;;;;;;;;;x
d_nuin;Nuin;;;;;;;;;;;;;x
d_zardoz;Zardoz;;;;;;;;;;;;;x
d_sarthyk_rift;Sarthyk Rift;;;;;;;;;;;;;x
d_ghrondaar_march;Ghrondaar March;;;;;;;;;;;;;x
k_ultramar;Ultramar;;;;;;;;;;;;;x
k_triza;Triza;;;;;;;;;;;;;x
k_dorado;Dorado;;;;;;;;;;;;;x
d_dariganga;Dariganga;;;;;;;;;;;;;x
d_drake_isles;Drake Isles;;;;;;;;;;;;;x
d_shifting_isles;Shifting Isles;;;;;;;;;;;;;x
d_aestuniae;Aestuniae;;;;;;;;;;;;;x
k_yvresse;Yvresse;;;;;;;;;;;;;x
d_yvraine;Yvraine;;;;;;;;;;;;;x
e_ulthuan;Ulthuan;;;;;;;;;;;;;x
d_tamarha;Tamarha;;;;;;;;;;;;;x
d_taeland;Taeland;;;;;;;;;;;;;x
k_cothique;Cothique;;;;;;;;;;;;;x
k_nagarythe;Nagarythe;;;;;;;;;;;;;x
k_eataine;Eataine;;;;;;;;;;;;;x
k_tiranoc;Tiranoc;;;;;;;;;;;;;x
k_chrace;Chrace;;;;;;;;;;;;;x
k_saphery;Saphery;;;;;;;;;;;;;x
k_avelorn;Avelorn;;;;;;;;;;;;;x
k_caledor;Caledor;;;;;;;;;;;;;x
k_ellyrion;Ellyrion;;;;;;;;;;;;;x
d_lothern;Lothern;;;;;;;;;;;;;x
d_shimmersward;Shimmersward;;;;;;;;;;;;;x
d_asuryan_march;Asuryan March;;;;;;;;;;;;;x
d_saroth;Saroth;;;;;;;;;;;;;x
d_angerrial;Angerrial;;;;;;;;;;;;;x
d_dragonwake;Dragonwake;;;;;;;;;;;;;x
d_caladai;Caladai;;;;;;;;;;;;;x
d_caelandriol;Caelandriol;;;;;;;;;;;;;x
d_anroc;Anroc;;;;;;;;;;;;;x
d_tiranoc;Tiranoc;;;;;;;;;;;;;x
d_senlathain;Senlathain;;;;;;;;;;;;;x
d_elyr;Elyr;;;;;;;;;;;;;x
d_unicorn_gate;Unicorn Gate;;;;;;;;;;;;;x
d_griffon_gate;Griffon Gate;;;;;;;;;;;;;x
d_eagle_gate;Eagle Gate;;;;;;;;;;;;;x
d_highvale;Highvale;;;;;;;;;;;;;x
d_reavers_mark;Reaver's Mark;;;;;;;;;;;;;x
d_arsuai;Arsuai;;;;;;;;;;;;;x
d_anlec;Anlec;;;;;;;;;;;;;x
d_shadowmarch;Shadowmarch;;;;;;;;;;;;;x
d_isle_of_blight;Isle of Blight;;;;;;;;;;;;;x
d_the_isles;The Isles;;;;;;;;;;;;;x
d_sundered_strand;Sundered Strand;;;;;;;;;;;;;x
d_thanon;Thanon;;;;;;;;;;;;;x
d_cairnmoor;Cairnmoor;;;;;;;;;;;;;x
d_finu;Finu;;;;;;;;;;;;;x
d_chrace;Chrace;;;;;;;;;;;;;x
d_blackswale;Blackswale;;;;;;;;;;;;;x
d_ceyl;Ceyl;;;;;;;;;;;;;x
d_laurefalas;Laurefalas;;;;;;;;;;;;;x
d_gaen_vale;Gaen Vale;;;;;;;;;;;;;x
d_evershore;Evershore;;;;;;;;;;;;;x
d_avelorn_march;Avelorn March;;;;;;;;;;;;;x
d_ithilin;Ithilin;;;;;;;;;;;;;x
d_everwood;Everwood;;;;;;;;;;;;;x
d_dragon_gate;Dragon Gate;;;;;;;;;;;;;x
d_phoenix_gate;Phoenix Gate;;;;;;;;;;;;;x
