#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_arothburg;Arothburg;;;;;;;;;;;;;x
b_arrabbiatta;Arrabbiatta;;;;;;;;;;;;;x
b_arrasfez;Arrasfez;;;;;;;;;;;;;x
b_arrechi;Arrechi;;;;;;;;;;;;;x
b_arstul;Arstul;;;;;;;;;;;;;x
b_artagnan;Artagnan;;;;;;;;;;;;;x
b_artenirans_vale;Arteniran's Vale;;;;;;;;;;;;;x
b_artis_watch;Artis' Watch;;;;;;;;;;;;;x
b_artolden;Artolden;;;;;;;;;;;;;x
b_artuulvik;Artuulvik;;;;;;;;;;;;;x
b_aruk;Aruk;;;;;;;;;;;;;x
b_arum;Arum;;;;;;;;;;;;;x
b_aruna;Aruna;;;;;;;;;;;;;x
b_arz;Arz;;;;;;;;;;;;;x
b_arzamas;Arzamas;;;;;;;;;;;;;x
b_arzawe;Arzawe;;;;;;;;;;;;;x
b_asab;Asab;;;;;;;;;;;;;x
b_asdgard;Asdgard;;;;;;;;;;;;;x
b_asen;Asen;;;;;;;;;;;;;x
b_asha;Asha;;;;;;;;;;;;;x
b_ashdod;Ashdod;;;;;;;;;;;;;x
b_ashen_crag;Ashen Crag;;;;;;;;;;;;;x
b_ashenmount;Ashenmount;;;;;;;;;;;;;x
b_ashenvold;Ashenvold;;;;;;;;;;;;;x
b_ashrift_dam;Ashrift Dam;;;;;;;;;;;;;x
b_ashrift_gate;Ashrift Gate;;;;;;;;;;;;;x
b_ashrift_tower;Ashrift Tower;;;;;;;;;;;;;x
b_ashun;Ashun;;;;;;;;;;;;;x
b_ashur;Ashur;;;;;;;;;;;;;x
b_asif;Asif;;;;;;;;;;;;;x
b_asine;Asine;;;;;;;;;;;;;x
b_askola;Askola;;;;;;;;;;;;;x
b_askreved;Askreved;;;;;;;;;;;;;x
b_aslar;Aslar;;;;;;;;;;;;;x
b_asridium;Asridium;;;;;;;;;;;;;x
b_assiento;Assiento ;;;;;;;;;;;;;x
b_assini;Assini;;;;;;;;;;;;;x
b_ast_pinnacle;Ast Pinnacle;;;;;;;;;;;;;x
b_astarnic;Astarnic;;;;;;;;;;;;;x
b_asteron;Asteron;;;;;;;;;;;;;x
b_astiano;Astiano;;;;;;;;;;;;;x
b_astillon;Astillon;;;;;;;;;;;;;x
b_asutrias;Asutrias;;;;;;;;;;;;;x
b_asyat;Asyat;;;;;;;;;;;;;x
b_ateno;Ateno;;;;;;;;;;;;;x
b_athar;Athar;;;;;;;;;;;;;x
b_atho;Atho;;;;;;;;;;;;;x
b_athos;Athos;;;;;;;;;;;;;x
b_atlasi;Atlasi;;;;;;;;;;;;;x
b_atrahasis;Atrahasis;;;;;;;;;;;;;x
b_atreus;Atreus;;;;;;;;;;;;;x
b_audony;Audony;;;;;;;;;;;;;x
b_auerswald;Auerswald;;;;;;;;;;;;;x
b_auggen;Auggen;;;;;;;;;;;;;x
b_aujon;Aujon;;;;;;;;;;;;;x
b_aukrug;Aukrug;;;;;;;;;;;;;x
b_aulny;Aulny;;;;;;;;;;;;;x
b_aumanches;Aumanches;;;;;;;;;;;;;x
b_aumur;Aumur;;;;;;;;;;;;;x
b_aura;Aura;;;;;;;;;;;;;x
b_aurellana;Aurellana;;;;;;;;;;;;;x
b_auspolhaus;Auspolhaus;;;;;;;;;;;;;x
b_avada;Avada;;;;;;;;;;;;;x
b_avalot;Avalot;;;;;;;;;;;;;x
b_aventino;Aventino;;;;;;;;;;;;;x
b_averheim;Averheim;;;;;;;;;;;;;x
b_averna;Averna;;;;;;;;;;;;;x
b_averridge;Averridge;;;;;;;;;;;;;x
b_averza;Averza;;;;;;;;;;;;;x
b_avidio;Avidio;;;;;;;;;;;;;x
b_avranches;Avranches;;;;;;;;;;;;;x
b_azamar_dok;Azamar Dok;;;;;;;;;;;;;x
b_azaria;Azaria;;;;;;;;;;;;;x
b_azgora;Azgora;;;;;;;;;;;;;x
b_azgram;Azgram;;;;;;;;;;;;;x
b_azgul_mingol;Azgul Mingol;;;;;;;;;;;;;x
b_azril_thindrongol;Azril-Thindrongol ;;;;;;;;;;;;;x
b_azrizar;Azrizar;;;;;;;;;;;;;x
b_azuara;Azuara;;;;;;;;;;;;;x
b_azuei;Azuei;;;;;;;;;;;;;x
b_azul_bar;Azul Bar;;;;;;;;;;;;;x
b_baalbek;Baalbek;;;;;;;;;;;;;x
b_baartak;Baartak;;;;;;;;;;;;;x
b_babieca;Babieca;;;;;;;;;;;;;x
b_bacino_reale;Bacino Reale;;;;;;;;;;;;;x
b_backnang;Backnang;;;;;;;;;;;;;x
b_bad_ghull;Bad Ghull;;;;;;;;;;;;;x
b_bad_hohne;Bad Hohne;;;;;;;;;;;;;x
b_badau;Badau;;;;;;;;;;;;;x
b_badraun;Badraun;;;;;;;;;;;;;x
b_badu;Badu;;;;;;;;;;;;;x
b_baelkyr;Baelkyr;;;;;;;;;;;;;x
b_bagstay;Bagstay;;;;;;;;;;;;;x
b_bahalin;Bahalin;;;;;;;;;;;;;x
b_bahariya;Bahariya;;;;;;;;;;;;;x
b_bahlkurk;Bahlkurk;;;;;;;;;;;;;x
b_bahran;Bahran;;;;;;;;;;;;;x
b_baiyn;Baiyn;;;;;;;;;;;;;x
b_bakhadid;Bakhadid;;;;;;;;;;;;;x
b_bakhtaan;Bakhtaan;;;;;;;;;;;;;x
b_bakhu;Bakhu;;;;;;;;;;;;;x
b_balado;Balado;;;;;;;;;;;;;x
b_balamoir;Balamoir;;;;;;;;;;;;;x
b_balasaqun;Balasaqun;;;;;;;;;;;;;x
b_balatir;Balatir;;;;;;;;;;;;;x
b_balgar;Balgar;;;;;;;;;;;;;x
b_balgorandazor;Balgorandazor;;;;;;;;;;;;;x
b_ballenhof;Ballenhof;;;;;;;;;;;;;x
b_balles;Ballès;;;;;;;;;;;;;x
b_balog_ungor;Balog Ungor;;;;;;;;;;;;;x
b_bambarak;Bambarak;;;;;;;;;;;;;x
b_banner_hugel;Banner Hügel;;;;;;;;;;;;;x
b_bannestag;Bannestag;;;;;;;;;;;;;x
b_bar_la_dame;Bar-la-Dame;;;;;;;;;;;;;x
b_barabas;Barabas;;;;;;;;;;;;;x
b_baradesh_oligal;Baradesh Oligal;;;;;;;;;;;;;x
b_barak_angazklad;Barak Angazklad;;;;;;;;;;;;;x
b_barak_azril_grong;Barak Azril Grong;;;;;;;;;;;;;x
b_barak_bringrong;Barak Bringrong;;;;;;;;;;;;;x
b_barak_dunnack;Barak Dunnack;;;;;;;;;;;;;x
b_barak_enka;Barak Enka;;;;;;;;;;;;;x
b_barak_gurnin;Barak Gurnin ;;;;;;;;;;;;;x
b_barak_hadk;Barak Hadk;;;;;;;;;;;;;x
b_barak_hrunzak;Barak Hrunzak;;;;;;;;;;;;;x
b_barak_irkul;Barak Irkul;;;;;;;;;;;;;x
b_barak_ishtaz;Barak Ishtaz;;;;;;;;;;;;;x
b_barak_jorgun;Barak Jorgun;;;;;;;;;;;;;x
b_barak_marduk;Barak Marduk;;;;;;;;;;;;;x
b_barak_mundak;Barak Mundak;;;;;;;;;;;;;x
b_barak_nimrok;Barak Nimrok;;;;;;;;;;;;;x
b_barak_nur;Barak Nur;;;;;;;;;;;;;x
b_barak_obama;Barak Obama;;;;;;;;;;;;;x
b_barak_ograr;Barak Ograr;;;;;;;;;;;;;x
b_barak_raziak;Barak Raziak;;;;;;;;;;;;;x
b_barak_soterro;Barak Soterro;;;;;;;;;;;;;x
b_barak_thaggoraki;Barak Thaggoraki;;;;;;;;;;;;;x
b_barak_thorbal;Barak Thorbal;;;;;;;;;;;;;x
b_barak_urdivan;Barak Urdivan;;;;;;;;;;;;;x
b_barak_varr;Barak Varr;;;;;;;;;;;;;x
b_barak_yar;Barak Yar;;;;;;;;;;;;;x
b_barak_zhar;Barak Zhar;;;;;;;;;;;;;x
b_baraka_jorzul;Baraka Jorzul;;;;;;;;;;;;;x
b_baraka_vun;Baraka Vun;;;;;;;;;;;;;x
b_barakazzar;Barakazzar;;;;;;;;;;;;;x
b_barakka_dunavik;Barakka Dunavik;;;;;;;;;;;;;x
b_barat;Barat;;;;;;;;;;;;;x
b_barbagorza;Barbagorza;;;;;;;;;;;;;x
b_barboza;Barboza;;;;;;;;;;;;;x
b_barenfahre;Barenfahre;;;;;;;;;;;;;x
b_barkaly;Barkaly;;;;;;;;;;;;;x
b_barogrik;Barogrik;;;;;;;;;;;;;x
b_barraka_eravik;Barraka Eravik;;;;;;;;;;;;;x
b_barraka_hermial;Barraka Hermial;;;;;;;;;;;;;x
b_barraka_khagerack;Barraka Khagerack;;;;;;;;;;;;;x
b_barraka_umokral;Barraka Umokral;;;;;;;;;;;;;x
b_barran;Barran;;;;;;;;;;;;;x
b_barrichmere;Barrichmere;;;;;;;;;;;;;x
b_baruth;Baruth;;;;;;;;;;;;;x
b_barvarak_ungol;Barvarak Ungol;;;;;;;;;;;;;x
b_basdahl;Basdahl;;;;;;;;;;;;;x
b_bashab;Bashab;;;;;;;;;;;;;x
b_basica;Basica;;;;;;;;;;;;;x
b_baskra;Baskra;;;;;;;;;;;;;x
b_bassit;Bassit;;;;;;;;;;;;;x
b_bassum;Bassum;;;;;;;;;;;;;x
b_basyaf;Basyaf;;;;;;;;;;;;;x
b_bata;Bata;;;;;;;;;;;;;x
b_batan;Batan;;;;;;;;;;;;;x
b_baumriesen;Baumriesen;;;;;;;;;;;;;x
b_baux;Baux;;;;;;;;;;;;;x
b_baux_le_cloitre;Baux-le-Clôitre;;;;;;;;;;;;;x
b_bayat;Bayat;;;;;;;;;;;;;x
b_baynal;Baynal;;;;;;;;;;;;;x
b_bayreuth;Bayreuth;;;;;;;;;;;;;x
b_beauclerc;Beauclerc;;;;;;;;;;;;;x
b_beaulys;Beaulys;;;;;;;;;;;;;x
b_beaussons;Beaussons;;;;;;;;;;;;;x
b_bebica;Bebica;;;;;;;;;;;;;x
b_bechafen;Bechafen;;;;;;;;;;;;;x
b_bedava;Bedava;;;;;;;;;;;;;x
b_bedejaz;Bedejaz;;;;;;;;;;;;;x
b_bedernau;Bedernau;;;;;;;;;;;;;x
b_beeckerhoven;Beeckerhoven;;;;;;;;;;;;;x
b_beelen;Beelen;;;;;;;;;;;;;x
b_beengendereichhornchensdorf;Beengendereichhornchensdorf;;;;;;;;;;;;;x
b_beeskow;Beeskow;;;;;;;;;;;;;x
b_beffardo;Beffardo;;;;;;;;;;;;;x
b_beilen;Beilen;;;;;;;;;;;;;x
b_beilngries;Beilngries;;;;;;;;;;;;;x
b_bejaca;Bejaca;;;;;;;;;;;;;x
b_bek;Bek;;;;;;;;;;;;;x
b_bekk;Bekk;;;;;;;;;;;;;x
b_bel_aliad;Bel-Aliad;;;;;;;;;;;;;x
b_belada;Belada;;;;;;;;;;;;;x
b_belava;Belava;;;;;;;;;;;;;x
b_belda;Belda;;;;;;;;;;;;;x
b_beledie;Beledie;;;;;;;;;;;;;x
b_beles;Beles;;;;;;;;;;;;;x
b_belev;Belev;;;;;;;;;;;;;x
b_belev;Belev;;;;;;;;;;;;;x
b_belica;Belica;;;;;;;;;;;;;x
b_belladonna;Belladonna;;;;;;;;;;;;;x
b_bellesta;Bellesta;;;;;;;;;;;;;x
b_belmoz;Belmoz;;;;;;;;;;;;;x
b_belovo;Belovo;;;;;;;;;;;;;x
b_bendorf;Bendorf;;;;;;;;;;;;;x
b_benedetto;Benedetto;;;;;;;;;;;;;x
b_benivik;Benivik;;;;;;;;;;;;;x
b_beremas;Beremas;;;;;;;;;;;;;x
b_berenike;Berenike;;;;;;;;;;;;;x
b_berezinograd;Berezinograd;;;;;;;;;;;;;x
b_berg_nejte;Berg Nejte;;;;;;;;;;;;;x
b_bergendorf;Bergendorf;;;;;;;;;;;;;x
b_bergereux;Bergereux;;;;;;;;;;;;;x
b_bergsburg;Bergsburg;;;;;;;;;;;;;x
b_berlginbor;Berlginbor;;;;;;;;;;;;;x
b_berlner;Berlner;;;;;;;;;;;;;x
b_bernau;Bernau;;;;;;;;;;;;;x
b_bernloch;Bernloch;;;;;;;;;;;;;x
b_bertoldo;Bertoldo;;;;;;;;;;;;;x
b_berzovka;Berzovka;;;;;;;;;;;;;x
b_besalogne;Besalogne;;;;;;;;;;;;;x
b_besat;Besat;;;;;;;;;;;;;x
b_besermy;Besermy;;;;;;;;;;;;;x
b_betz;Betz;;;;;;;;;;;;;x
b_betzenstein;Betzenstein;;;;;;;;;;;;;x
b_bfavark;Bfavark;;;;;;;;;;;;;x
b_bhagar;Bhagar;;;;;;;;;;;;;x
b_bhataport;Bhataport;;;;;;;;;;;;;x
b_biberhof;Biberhof;;;;;;;;;;;;;x
b_biblos;Biblos;;;;;;;;;;;;;x
b_bicharnos;Bicharnos;;;;;;;;;;;;;x
b_bidar;Bidar;;;;;;;;;;;;;x
b_bieswang;Bieswang;;;;;;;;;;;;;x
b_bigrah;Bigrah;;;;;;;;;;;;;x
b_bihan;Bihan;;;;;;;;;;;;;x
b_bilbali;Bilbali;;;;;;;;;;;;;x
b_bilibino;Bilibino;;;;;;;;;;;;;x
b_bionicas;Bionicas;;;;;;;;;;;;;x
b_birka;Birka;;;;;;;;;;;;;x
b_birkewiese;Birkewiese;;;;;;;;;;;;;x
b_birnbaum;Birnbaum;;;;;;;;;;;;;x
b_biscague;Biscague;;;;;;;;;;;;;x
b_bismiya;Bismiya;;;;;;;;;;;;;x
b_bissendorf;Bissendorf;;;;;;;;;;;;;x
b_bitrana;Bitrana;;;;;;;;;;;;;x
b_bitter_dyke;Bitter Dyke;;;;;;;;;;;;;x
b_bjarkavig;Bjarkavig;;;;;;;;;;;;;x
b_bjarkoy;Bjarkoy;;;;;;;;;;;;;x
b_black_fang;Black Fang;;;;;;;;;;;;;x
b_blackgate;Blackgate;;;;;;;;;;;;;x
b_blackrock_depths;Blackrock Depths;;;;;;;;;;;;;x
b_blakmar;Blakmar;;;;;;;;;;;;;x
b_blanchaise;Blanchaise;;;;;;;;;;;;;x
b_blarges;Blarges;;;;;;;;;;;;;x
b_blatnista;Blatnista;;;;;;;;;;;;;x
b_blauewasser_steinbruch;Blauewasser Steinbruch;;;;;;;;;;;;;x
b_bleak_moors;Bleak Moors;;;;;;;;;;;;;x
b_blizzardpeak;Blizzardpeak;;;;;;;;;;;;;x
b_bloch;Bloch;;;;;;;;;;;;;x
b_blodhborg;Blóðborg;;;;;;;;;;;;;x
b_blodig;Blodig;;;;;;;;;;;;;x
b_blomagne;Blomagne;;;;;;;;;;;;;x
b_blood_keep;Blood Keep;;;;;;;;;;;;;x
b_blood_rock;Blood Rock;;;;;;;;;;;;;x
b_bloodhorn_citadel;Bloodhorn Citadel;;;;;;;;;;;;;x
b_bloods_mount;Blood's Mount;;;;;;;;;;;;;x
b_blotno;Blotno;;;;;;;;;;;;;x
b_blutdorf;Blutdorf;;;;;;;;;;;;;x
b_blutfort;Blutfort;;;;;;;;;;;;;x
b_blutgar;Blutgar;;;;;;;;;;;;;x
b_boccata;Boccata;;;;;;;;;;;;;x
b_boetus;Boetus;;;;;;;;;;;;;x
b_bogenhafen;Bögenhafen;;;;;;;;;;;;;x
b_bogglewort;Bogglewort;;;;;;;;;;;;;x
b_boguchar;Boguchar;;;;;;;;;;;;;x
b_bohsenfels;Bohsenfels;;;;;;;;;;;;;x
b_bois_des_fays;Bois-des-Fays;;;;;;;;;;;;;x
b_bois_gisbert;Bois-Gisbert;;;;;;;;;;;;;x
b_bokel;Bokel;;;;;;;;;;;;;x
b_bokenhof;Bokenhof;;;;;;;;;;;;;x
b_bolenskborg;Bolenskborg;;;;;;;;;;;;;x
b_bolgasgrad;Bolgasgrad;;;;;;;;;;;;;x
b_bone_tower;Bone Tower;;;;;;;;;;;;;x
b_bor;Bor;;;;;;;;;;;;;x
b_boram;Boram;;;;;;;;;;;;;x
b_bordeleaux;Bordeleaux;;;;;;;;;;;;;x
b_bordet;Bordet;;;;;;;;;;;;;x
b_borduritsa;Borduritsa;;;;;;;;;;;;;x
b_borisovo;Borisovo;;;;;;;;;;;;;x
