#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
dwarf_gods_group;Dwarven;;;;;;;;;;;;;x
greenskin_gods;Gork & Mork;;;;;;;;;;;;;x
spider_god;Spider God;;;;;;;;;;;;;x
greenskin_gods_group;Greenskin;;;;;;;;;;;;;x
horned_rat;Horned Rat;;;;;;;;;;;;;x
horned_rat_god_group;Horned Rat;;;;;;;;;;;;;x
halfling_gods;Halfling;;;;;;;;;;;;;x
halfling_gods_group;Halfling Pantheon;;;;;;;;;;;;;x
albion_gods;Albionite;;;;;;;;;;;;;x
albion_gods_group;Albionite Pantheon;;;;;;;;;;;;;x
nehekharan_gods;Nehekharan;;;;;;;;;;;;;x
nehekharan_gods_group;Nehekharan Pantheon;;;;;;;;;;;;;x
ormazd;Ormazdic;;;;;;;;;;;;;x
akghan;Akghan;;;;;;;;;;;;;x
atruhayid;Atruhayid;;;;;;;;;;;;;x
ormazd_gods_group;Southern Pantheon;;;;;;;;;;;;;x
beastman_gods;Bray;;;;;;;;;;;;;x
beastman_gods_group;Beastman;;;;;;;;;;;;;x
vampiric;Vampiric;;;;;;;;;;;;;x
necromantic_group;Necromantic;;;;;;;;;;;;;x
cytharai;Cytharai;;;;;;;;;;;;;x
cytharai_gods_group;Cytharai Pantheon;;;;;;;;;;;;;x
cadai;Cadai;;;;;;;;;;;;;x
cadai_gods_group;Cadai Pantheon;;;;;;;;;;;;;x
# TEMPLE AND BULDING HOLDERS NAMES
temple_baron_sigmarite;Abbot;;;;;;;;;;;;;x
temple_baron_female_sigmarite;Abbess;;;;;;;;;;;;;x
temple_count_sigmarite;Lord Abbot;;;;;;;;;;;;;x
temple_count_female_sigmarite;Lady Abbess;;;;;;;;;;;;;x
temple_duke_sigmarite;Grand Lector;;;;;;;;;;;;;x
temple_duke_female_sigmarite;Grand Lector;;;;;;;;;;;;;x
temple_king_sigmarite;Prince-Lector;;;;;;;;;;;;;x
temple_king_female_sigmarite;Prince-Lector;;;;;;;;;;;;;x
temple_emperor_sigmarite;Saint Emperor;;;;;;;;;;;;;x
temple_emperor_female_sigmarite;Saint Empress;;;;;;;;;;;;;x
temple_barony_of_sigmarite;Abbey of;;;;;;;;;;;;;x
temple_county_of_sigmarite;Grand Abbey of;;;;;;;;;;;;;x
temple_duchy_of_sigmarite;Grand Lectory of;;;;;;;;;;;;;x
temple_kingdom_of_sigmarite;Prince-Lectory of;;;;;;;;;;;;;x
temple_empire_of_sigmarite;Apostolic Empire of;;;;;;;;;;;;;x
temple_baron_ulrican;Priest;;;;;;;;;;;;;x
temple_baron_female_ulrican;Priestess;;;;;;;;;;;;;x
temple_count_ulrican;High Priest;;;;;;;;;;;;;x
temple_count_female_ulrican;High Priestess;;;;;;;;;;;;;x
temple_duke_ulrican;Patriarch;;;;;;;;;;;;;x
temple_duke_female_ulrican;Matriarch;;;;;;;;;;;;;x
temple_king_ulrican;Patriarch Superior;;;;;;;;;;;;;x
temple_king_female_ulrican;Matriarch Superior;;;;;;;;;;;;;x
temple_emperor_ulrican;Saint Emperor;;;;;;;;;;;;;x
temple_emperor_female_ulrican;Saint Empress;;;;;;;;;;;;;x
temple_barony_of_ulrican;Temple of;;;;;;;;;;;;;x
temple_county_of_ulrican;Grand Temple of;;;;;;;;;;;;;x
temple_duchy_of_ulrican;Protectorate of;;;;;;;;;;;;;x
temple_kingdom_of_ulrican;Grand Protectorate of;;;;;;;;;;;;;x
temple_empire_of_ulrican;Apostolic Empire of;;;;;;;;;;;;;x
temple_baron_taalite;Priest;;;;;;;;;;;;;x
temple_baron_female_taalite;Priestess;;;;;;;;;;;;;x
temple_count_taalite;High Priest;;;;;;;;;;;;;x
temple_count_female_taalite;High Priestess;;;;;;;;;;;;;x
temple_duke_taalite;Patriarch;;;;;;;;;;;;;x
temple_duke_female_taalite;Matriarch;;;;;;;;;;;;;x
temple_king_taalite;Patriarch Superior;;;;;;;;;;;;;x
temple_king_female_taalite;Matriarch Superior;;;;;;;;;;;;;x
temple_emperor_taalite;Saint Emperor;;;;;;;;;;;;;x
temple_emperor_female_taalite;Saint Empress;;;;;;;;;;;;;x
temple_barony_of_taalite;Temple of;;;;;;;;;;;;;x
temple_county_of_taalite;Grand Temple of;;;;;;;;;;;;;x
temple_duchy_of_taalite;Protectorate of;;;;;;;;;;;;;x
temple_kingdom_of_taalite;Grand Protectorate of;;;;;;;;;;;;;x
temple_empire_of_taalite;Apostolic Empire of;;;;;;;;;;;;;x
temple_baron_classical_gods;Priest;;;;;;;;;;;;;x
temple_baron_female_classical_gods;Priestess;;;;;;;;;;;;;x
temple_count_classical_gods;High Priest;;;;;;;;;;;;;x
temple_count_female_classical_gods;High Priestess;;;;;;;;;;;;;x
temple_duke_classical_gods;Patriarch;;;;;;;;;;;;;x
temple_duke_female_classical_gods;Matriarch;;;;;;;;;;;;;x
temple_king_classical_gods;Patriarch Superior;;;;;;;;;;;;;x
temple_king_female_classical_gods;Matriarch Superior;;;;;;;;;;;;;x
temple_emperor_classical_gods;Saint Emperor;;;;;;;;;;;;;x
temple_emperor_female_classical_gods;Saint Empress;;;;;;;;;;;;;x
temple_barony_of_classical_gods;Temple of;;;;;;;;;;;;;x
temple_county_of_classical_gods;Grand Temple of;;;;;;;;;;;;;x
temple_duchy_of_classical_gods;Protectorate of;;;;;;;;;;;;;x
temple_kingdom_of_classical_gods;Grand Protectorate of;;;;;;;;;;;;;x
temple_empire_of_classical_gods;Apostolic Empire of;;;;;;;;;;;;;x
temple_baron_lady_of_the_lake;Elder;;;;;;;;;;;;;x
temple_baron_female_lady_of_the_lake;Elder;;;;;;;;;;;;;x
temple_count_lady_of_the_lake;High Elder;;;;;;;;;;;;;x
temple_count_female_lady_of_the_lake;High Elder;;;;;;;;;;;;;x
temple_duke_lady_of_the_lake;Patriarch;;;;;;;;;;;;;x
temple_duke_female_lady_of_the_lake;Matriarch;;;;;;;;;;;;;x
temple_king_lady_of_the_lake;Patriarch Superior;;;;;;;;;;;;;x
temple_king_female_lady_of_the_lake;Matriarch Superior;;;;;;;;;;;;;x
temple_emperor_lady_of_the_lake;Saint King;;;;;;;;;;;;;x
temple_emperor_female_lady_of_the_lake;Saint Queen;;;;;;;;;;;;;x
temple_barony_of_lady_of_the_lake;Chapel of;;;;;;;;;;;;;x
temple_county_of_lady_of_the_lake;Convent of;;;;;;;;;;;;;x
temple_duchy_of_lady_of_the_lake;Protectorate of;;;;;;;;;;;;;x
temple_kingdom_of_lady_of_the_lake;Grand Protectorate of;;;;;;;;;;;;;x
temple_empire_of_lady_of_the_lake;Saint Kingdom of;;;;;;;;;;;;;x
temple_baron_halfling_gods;Hearth Brother;;;;;;;;;;;;;x
temple_baron_female_halfling_gods;Hearth Sister;;;;;;;;;;;;;x
temple_count_halfling_gods;Hearth Father;;;;;;;;;;;;;x
temple_count_female_halfling_gods;Hearth Mother;;;;;;;;;;;;;x
temple_duke_halfling_gods;Lord Elder;;;;;;;;;;;;;x
temple_duke_female_halfling_gods;Lord Elder;;;;;;;;;;;;;x
temple_king_halfling_gods;Prince-Elder;;;;;;;;;;;;;x
temple_king_female_halfling_gods;Princess-Elder;;;;;;;;;;;;;x
temple_emperor_halfling_gods;Saint Emperor;;;;;;;;;;;;;x
temple_emperor_female_halfling_gods;Saint Emperor;;;;;;;;;;;;;x
temple_barony_of_halfling_gods;Temple of;;;;;;;;;;;;;x
temple_county_of_halfling_gods;Grand Temple of;;;;;;;;;;;;;x
temple_duchy_of_halfling_gods;Protectorate of;;;;;;;;;;;;;x
temple_kingdom_of_halfling_gods;Grand Protectorate of;;;;;;;;;;;;;x
temple_empire_of_halfling_gods;Apostolic Empire of;;;;;;;;;;;;;x
temple_baron_norse_group;Goði;;;;;;;;;;;;;x
temple_baron_female_norse_group;Goði;;;;;;;;;;;;;x
temple_count_norse_group;Seiðr;;;;;;;;;;;;;x
temple_count_female_norse_group;Seiðr;;;;;;;;;;;;;x
temple_duke_norse_group;Fylkir;;;;;;;;;;;;;x
temple_duke_female_norse_group;Fylkir;;;;;;;;;;;;;x
temple_king_norse_group;Fylkir-King;;;;;;;;;;;;;x
temple_king_female_norse_group;Fylkir-Queen;;;;;;;;;;;;;x
temple_emperor_norse_group;High Fylkir-King;;;;;;;;;;;;;x
temple_emperor_female_norse_group;High Fylkir-Queen;;;;;;;;;;;;;x
temple_barony_of_norse_group;Temple of;;;;;;;;;;;;;x
temple_county_of_norse_group;Grand Temple of;;;;;;;;;;;;;x
temple_duchy_of_norse_group;Fylkirate of;;;;;;;;;;;;;x
temple_kingdom_of_norse_group;Fylkirate Kingdom of;;;;;;;;;;;;;x
temple_empire_of_norse_group;High Fylkirate Kingdom of;;;;;;;;;;;;;x
temple_baron_dwarf_gods_group;Keeper;;;;;;;;;;;;;x
temple_baron_female_dwarf_gods_group;Keeper;;;;;;;;;;;;;x
temple_count_dwarf_gods_group;High Keeper;;;;;;;;;;;;;x
temple_count_female_dwarf_gods_group;High Keeper;;;;;;;;;;;;;x
temple_duke_dwarf_gods_group;Elder-Thane;;;;;;;;;;;;;x
temple_duke_female_dwarf_gods_group;Elder-Thaness;;;;;;;;;;;;;x
temple_king_dwarf_gods_group;Elder-King;;;;;;;;;;;;;x
temple_king_female_dwarf_gods_group;Elder-Queen;;;;;;;;;;;;;x
temple_emperor_dwarf_gods_group;High Elder-King;;;;;;;;;;;;;x
temple_emperor_female_dwarf_gods_group;High Elder-Queen;;;;;;;;;;;;;x
temple_barony_of_dwarf_gods_group;Temple of;;;;;;;;;;;;;x
temple_county_of_dwarf_gods_group;Great Temple of;;;;;;;;;;;;;x
temple_duchy_of_dwarf_gods_group;Great Keephold of;;;;;;;;;;;;;x
temple_kingdom_of_dwarf_gods_group;Kingdom of;;;;;;;;;;;;;x
temple_empire_of_dwarf_gods_group;High Kingdom of;;;;;;;;;;;;;x
temple_baron_greenskin_gods_group;Shaman;;;;;;;;;;;;;x
temple_count_greenskin_gods_group;Chief Shaman;;;;;;;;;;;;;x
temple_duke_greenskin_gods_group;Boss;;;;;;;;;;;;;x
temple_king_greenskin_gods_group;Warboss;;;;;;;;;;;;;x
temple_emperor_greenskin_gods_group;Warlord;;;;;;;;;;;;;x
temple_barony_of_greenskin_gods_group;Odd Tribe of;;;;;;;;;;;;;x
temple_county_of_greenskin_gods_group;Odd Clan of;;;;;;;;;;;;;x
temple_duchy_of_greenskin_gods_group;Horde of;;;;;;;;;;;;;x
temple_kingdom_of_greenskin_gods_group;Great Horde of;;;;;;;;;;;;;x
temple_empire_of_greenskin_gods_group;Empire of;;;;;;;;;;;;;x
temple_barony_greenskin_gods_group;Odd Tribe;;;;;;;;;;;;;x
temple_county_greenskin_gods_group;Odd Clan;;;;;;;;;;;;;x
temple_duchy_greenskin_gods_group;Horde;;;;;;;;;;;;;x
temple_kingdom_greenskin_gods_group;Great Horde;;;;;;;;;;;;;x
temple_empire_greenskin_gods_group;Empire;;;;;;;;;;;;;x
temple_baron_beastman_gods_group;Bray Shaman;;;;;;;;;;;;;x
temple_count_beastman_gods_group;Great Bray Shaman;;;;;;;;;;;;;x
temple_duke_beastman_gods_group;Braymaster;;;;;;;;;;;;;x
temple_king_beastman_gods_group;Braylord;;;;;;;;;;;;;x
temple_emperor_beastman_gods_group;Great Braylord;;;;;;;;;;;;;x
temple_barony_of_beastman_gods_group;Brayherd of;;;;;;;;;;;;;x
temple_county_of_beastman_gods_group;Bray Warherd of;;;;;;;;;;;;;x
temple_duchy_of_beastman_gods_group;Bray Horde of;;;;;;;;;;;;;x
temple_kingdom_of_beastman_gods_group;Bray Beastherd of;;;;;;;;;;;;;x
temple_empire_of_beastman_gods_group;Empire of;;;;;;;;;;;;;x
temple_barony_beastman_gods_group;Brayherd;;;;;;;;;;;;;x
temple_county_beastman_gods_group;Bray Warherd;;;;;;;;;;;;;x
temple_duchy_beastman_gods_group;Bray Horde;;;;;;;;;;;;;x
temple_kingdom_beastman_gods_group;Bray Beastherd;;;;;;;;;;;;;x
temple_empire_beastman_gods_group;Empire;;;;;;;;;;;;;x
temple_baron_necromantic_group;Venerator;;;;;;;;;;;;;x
temple_count_necromantic_group;Lord Venerator;;;;;;;;;;;;;x
temple_duke_necromantic_group;Prince;;;;;;;;;;;;;x
temple_king_necromantic_group;King;;;;;;;;;;;;;x
temple_emperor_necromantic_group;Emperor;;;;;;;;;;;;;x
temple_barony_of_necromantic_group;Sepulcher of;;;;;;;;;;;;;x
temple_county_of_necromantic_group;Grand Sepulcher of;;;;;;;;;;;;;x
temple_duchy_of_necromantic_group;Dominion of;;;;;;;;;;;;;x
temple_kingdom_of_necromantic_group;Kingdom of;;;;;;;;;;;;;x
temple_empire_of_necromantic_group;Empire of;;;;;;;;;;;;;x
temple_barony_necromantic_group;Brayherd;;;;;;;;;;;;;x
temple_county_necromantic_group;Bray Warherd;;;;;;;;;;;;;x
temple_duchy_necromantic_group;Bray Horde;;;;;;;;;;;;;x
temple_kingdom_necromantic_group;Bray Beastherd;;;;;;;;;;;;;x
temple_empire_necromantic_group;Empire;;;;;;;;;;;;;x
baron_imperial_group;Baron;;;;;;;;;;;;;x;
baron_female_imperial_group;Baroness;;;;;;;;;;;;;x;
count_imperial_group;Count;;;;;;;;;;;;;x;
count_female_imperial_group;Countess;;;;;;;;;;;;;x;
duke_imperial_group;Duke;;;;;;;;;;;;;x;
duke_female_imperial_group;Duchess;;;;;;;;;;;;;x;
king_imperial_group;Graf;;;;;;;;;;;;;x;
king_female_imperial_group;Gräfin;;;;;;;;;;;;;x;
emperor_imperial_group;Emperor;;;;;;;;;;;;;x;
emperor_female_imperial_group;Empress;;;;;;;;;;;;;x;
barony_of_imperial_group;Barony of;;;;;;;;;;;;;x;
county_of_imperial_group;County of;;;;;;;;;;;;;x;
duchy_of_imperial_group;Duchy of;;;;;;;;;;;;;x;
kingdom_of_imperial_group;Grand County of;;;;;;;;;;;;;x;
empire_of_imperial_group;Empire of;;;;;;;;;;;;;x;
city_baron_imperial_group;Mayor;;;;;;;;;;;;;x;
city_count_imperial_group;Burgomeister;;;;;;;;;;;;;x;
city_duke_imperial_group;Kanzler;;;;;;;;;;;;;x;
city_king_imperial_group;Bundeskanzler;;;;;;;;;;;;;x;
city_emperor_imperial_group;Emperor;;;;;;;;;;;;;x;
city_barony_of_imperial_group;City of;;;;;;;;;;;;;x;
city_county_of_imperial_group;Free City of;;;;;;;;;;;;;x;
city_duchy_of_imperial_group;League of;;;;;;;;;;;;;x;
city_kingdom_of_imperial_group;Republic of;;;;;;;;;;;;;x;
city_empire_of_imperial_group;Imperial Republic of;;;;;;;;;;;;;x;
baron_halfing_group;Burggraf;;;;;;;;;;;;;x;
baron_female_halfing_group;Burggräfin;;;;;;;;;;;;;x;
count_halfing_group;Markgraf;;;;;;;;;;;;;x;
count_female_halfing_group;Markgräfin;;;;;;;;;;;;;x;
duke_halfing_group;Landgraf;;;;;;;;;;;;;x;
duke_female_halfing_group;Landgräfin;;;;;;;;;;;;;x;
king_halfing_group;Graf;;;;;;;;;;;;;x;
king_female_halfing_group;Gräf;;;;;;;;;;;;;x;
emperor_halfing_group;Emperor;;;;;;;;;;;;;x;
emperor_female_halfing_group;Empress;;;;;;;;;;;;;x;
barony_of_halfing_group;Barony of;;;;;;;;;;;;;x;
county_of_halfing_group;Vizegrafschaft of;;;;;;;;;;;;;x;
duchy_of_halfing_group;Mark of;;;;;;;;;;;;;x;
kingdom_of_halfing_group;Grand County of;;;;;;;;;;;;;x;
empire_of_halfing_group;Empire of;;;;;;;;;;;;;x;
city_baron_halfing_group;Mayor;;;;;;;;;;;;;x;
city_count_halfing_group;Burgomeister;;;;;;;;;;;;;x;
city_duke_halfing_group;Kanzler;;;;;;;;;;;;;x;
city_king_halfing_group;Bundeskanzler;;;;;;;;;;;;;x;
city_emperor_halfing_group;Emperor;;;;;;;;;;;;;x;
city_barony_of_halfing_group;City of;;;;;;;;;;;;;x;
city_county_of_halfing_group;Freistadt of;;;;;;;;;;;;;x;
city_duchy_of_halfing_group;League of;;;;;;;;;;;;;x;
city_kingdom_of_halfing_group;Republic of;;;;;;;;;;;;;x;
city_empire_of_halfing_group;Imperial Republic of;;;;;;;;;;;;;x;
baron_bretonnian_group;Baron;;;;;;;;;;;;;x;
baron_female_bretonnian_group;Baroness;;;;;;;;;;;;;x;
count_bretonnian_group;Count;;;;;;;;;;;;;x;
count_female_bretonnian_group;Countess;;;;;;;;;;;;;x;
duke_bretonnian_group;Marquis;;;;;;;;;;;;;x;
duke_female_bretonnian_group;Marquise;;;;;;;;;;;;;x;
king_bretonnian_group;Duke;;;;;;;;;;;;;x;
king_female_bretonnian_group;Duchess;;;;;;;;;;;;;x;
emperor_bretonnian_group;King;;;;;;;;;;;;;x;
emperor_female_bretonnian_group;Queen;;;;;;;;;;;;;x;
barony_of_bretonnian_group;Barony of;;;;;;;;;;;;;x;
county_of_bretonnian_group;County of;;;;;;;;;;;;;x;
duchy_of_bretonnian_group;Marche of;;;;;;;;;;;;;x;
kingdom_of_bretonnian_group;Grand Duchy of;;;;;;;;;;;;;x;
empire_of_bretonnian_group;Kingdom of;;;;;;;;;;;;;x;
city_baron_bretonnian_group;Provost;;;;;;;;;;;;;x;
city_count_bretonnian_group;Lord Provost;;;;;;;;;;;;;x;
city_duke_bretonnian_group;Maire;;;;;;;;;;;;;x;
city_king_bretonnian_group;Consul;;;;;;;;;;;;;x;
city_emperor_bretonnian_group;Lord Consul;;;;;;;;;;;;;x;
city_barony_of_bretonnian_group;City of;;;;;;;;;;;;;x;
city_county_of_bretonnian_group;Grand City of;;;;;;;;;;;;;x;
city_duchy_of_bretonnian_group;League of;;;;;;;;;;;;;x;
