#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV64;Syrul's Pinnacle;;;;;;;;;;;;;x
PROV65;Durfang;;;;;;;;;;;;;x
PROV66;Jotunir;;;;;;;;;;;;;x
PROV67;Everthunder;;;;;;;;;;;;;x
PROV68;Askreved;;;;;;;;;;;;;x
PROV69;Staardholm;;;;;;;;;;;;;x
PROV70;Olricstaad;;;;;;;;;;;;;x
PROV71;Feigr;;;;;;;;;;;;;x
PROV72;Suderholm;;;;;;;;;;;;;x
PROV73;Stromstaad;;;;;;;;;;;;;x
PROV74;Skyggehaug;;;;;;;;;;;;;x
PROV75;Trollheim;;;;;;;;;;;;;x
PROV76;Everkjole;;;;;;;;;;;;;x
PROV77;Forbannet Skog;;;;;;;;;;;;;x
PROV78;Jarluns;;;;;;;;;;;;;x
PROV79;Kaldr;;;;;;;;;;;;;x
PROV80;Passere Brann;;;;;;;;;;;;;x
PROV81;Fimbulvintr Wood;;;;;;;;;;;;;x
PROV82;Fúinn;;;;;;;;;;;;;x
PROV83;Raseri Oks;;;;;;;;;;;;;x
PROV84;Erkum;;;;;;;;;;;;;x
PROV85;Kazad Grontunt;;;;;;;;;;;;;x
PROV86;Khazid Skovekarag;;;;;;;;;;;;;x
PROV87;Kraka Ornsmotek;;;;;;;;;;;;;x
PROV88;Kraka Dunkor;;;;;;;;;;;;;x
PROV89;Kazad Fundervol;;;;;;;;;;;;;x
PROV90;Fell Grjót;;;;;;;;;;;;;x
PROV91;Braka Vollr;;;;;;;;;;;;;x
PROV92;Snara Forest;;;;;;;;;;;;;x
PROV93;Ergren's Peninsula;;;;;;;;;;;;;x
PROV94;Drergen Mort;;;;;;;;;;;;;x
PROV95;Forest of Frykt;;;;;;;;;;;;;x
PROV96;Kazad Dumond;;;;;;;;;;;;;x
PROV97;Blóð Háls;;;;;;;;;;;;;x
PROV98;Rugard;;;;;;;;;;;;;x
PROV99;Svartblodgard;;;;;;;;;;;;;x
PROV100;Vollrvordhr;;;;;;;;;;;;;x
PROV101;Frossborg;;;;;;;;;;;;;x
PROV102;Snaegrvold;;;;;;;;;;;;;x
PROV103;Blindr Valley;;;;;;;;;;;;;x
PROV104;Blakkr Kadrin;;;;;;;;;;;;;x
PROV105;Grung Dobekzhuf;;;;;;;;;;;;;x
PROV106;Khazid Fneldurk;;;;;;;;;;;;;x
PROV107;Kadrin Svell;;;;;;;;;;;;;x
PROV108;Grung Kuldongor;;;;;;;;;;;;;x
PROV109;Kazad Duradel;;;;;;;;;;;;;x
PROV110;Barak Vordhr;;;;;;;;;;;;;x
PROV111;Kraka Unduzul;;;;;;;;;;;;;x
PROV112;Grung Trakekarag;;;;;;;;;;;;;x
PROV113;Kraka Drang;;;;;;;;;;;;;x
PROV114;Kylklava Valley;;;;;;;;;;;;;x
PROV115;Korv Ozero;;;;;;;;;;;;;x
PROV116;Khazid Ravik;;;;;;;;;;;;;x
PROV117;Kraka Drak;;;;;;;;;;;;;x
PROV118;Taldursfjord;;;;;;;;;;;;;x
PROV119;Grontfell;;;;;;;;;;;;;x
PROV120;Frjósafit;;;;;;;;;;;;;x
PROV121;Gala Forest;;;;;;;;;;;;;x
PROV122;Svíða Point;;;;;;;;;;;;;x
PROV123;Terkum;;;;;;;;;;;;;x
PROV124;Svartrblóðr;;;;;;;;;;;;;x
PROV125;Blóðfell;;;;;;;;;;;;;x
PROV126;Draksfjord ;;;;;;;;;;;;;x
PROV127;Vinteerholm;;;;;;;;;;;;;x
PROV128;Sídhastr Ván;;;;;;;;;;;;;x
PROV129;Icewind Pass;;;;;;;;;;;;;x
PROV130;Urslo;;;;;;;;;;;;;x
PROV131;Ey Kragmor;;;;;;;;;;;;;x
PROV132;Nazcalla;;;;;;;;;;;;;x
PROV133;Eyland Feiknstafir;;;;;;;;;;;;;x
PROV134;Vollr-Azkhaguul;;;;;;;;;;;;;x
PROV135;Shadowmoor Pass;;;;;;;;;;;;;x
PROV136;Tívar Peak;;;;;;;;;;;;;x
PROV137;Fjall-Azkhaguul;;;;;;;;;;;;;x
PROV138;The Czegniks;;;;;;;;;;;;;x
PROV139;Artuulian Range;;;;;;;;;;;;;x
PROV140;Haussbraut;;;;;;;;;;;;;x
PROV141;Wulfsiege;;;;;;;;;;;;;x
PROV142;Graennae;;;;;;;;;;;;;x
PROV143;Aponnia;;;;;;;;;;;;;x
PROV144;Gotland;;;;;;;;;;;;;x
PROV145;Thorshafn;;;;;;;;;;;;;x
PROV146;Skraevold;;;;;;;;;;;;;x
PROV147;Sturen Ridge;;;;;;;;;;;;;x
PROV148;Galafell;;;;;;;;;;;;;x
PROV149;Zamak Spanyenya;;;;;;;;;;;;;x
PROV150;Bolensk;;;;;;;;;;;;;x
PROV151;Styr's Ridge;;;;;;;;;;;;;x
PROV152;Dhazyn;;;;;;;;;;;;;x
PROV153;Kurson Haugr;;;;;;;;;;;;;x
PROV154;Kaminski;;;;;;;;;;;;;x
PROV155;Zoishenk;;;;;;;;;;;;;x
PROV156;Dzzijk;;;;;;;;;;;;;x
PROV157;Hurajik;;;;;;;;;;;;;x
PROV158;Dzyatlava;;;;;;;;;;;;;x
PROV159;Ostrosk;;;;;;;;;;;;;x
PROV160;Zenilev;;;;;;;;;;;;;x
PROV161;Tobol;;;;;;;;;;;;;x
PROV162;Tolsol;;;;;;;;;;;;;x
PROV163;Goranitch;;;;;;;;;;;;;x
PROV164;Turaw;;;;;;;;;;;;;x
PROV165;Petrikov;;;;;;;;;;;;;x
PROV166;Maja Uvemny;;;;;;;;;;;;;x
PROV167;Crags of Shargun;;;;;;;;;;;;;x
PROV168;Oduin Wood;;;;;;;;;;;;;x
PROV169;Zhedevka;;;;;;;;;;;;;x
PROV170;The Golinyi;;;;;;;;;;;;;x
PROV171;Kacirk;;;;;;;;;;;;;x
PROV172;Fanipalo;;;;;;;;;;;;;x
PROV173;Stolbstyvoisk;;;;;;;;;;;;;x
PROV174;Forest of Borisov;;;;;;;;;;;;;x
PROV175;Erengrad;;;;;;;;;;;;;x
PROV176;Grovod Forest;;;;;;;;;;;;;x
PROV177;Vitzy;;;;;;;;;;;;;x
PROV178;Megion;;;;;;;;;;;;;x
PROV179;Zeya;;;;;;;;;;;;;x
PROV180;Bolgasgrad;;;;;;;;;;;;;x
PROV181;Salair;;;;;;;;;;;;;x
PROV182;Praag;;;;;;;;;;;;;x
PROV183;Volksgrad;;;;;;;;;;;;;x
PROV184;Dukhyls Forest;;;;;;;;;;;;;x
PROV185;Novehozy;;;;;;;;;;;;;x
PROV186;Arzamas;;;;;;;;;;;;;x
PROV187;Izobilny;;;;;;;;;;;;;x
PROV188;Tesov;;;;;;;;;;;;;x
PROV189;Ob;;;;;;;;;;;;;x
PROV190;Staslav;;;;;;;;;;;;;x
PROV191;Taldom;;;;;;;;;;;;;x
PROV192;Vdovya;;;;;;;;;;;;;x
PROV193;Uvetsyn;;;;;;;;;;;;;x
PROV194;Dukhyls Spirits;;;;;;;;;;;;;x
PROV195;Krakjunov;;;;;;;;;;;;;x
PROV196;Koniecpole;;;;;;;;;;;;;x
PROV197;Plowce;;;;;;;;;;;;;x
PROV198;Jydske;;;;;;;;;;;;;x
PROV199;Wizna;;;;;;;;;;;;;x
PROV200;Blotno;;;;;;;;;;;;;x
PROV201;Zabow;;;;;;;;;;;;;x
PROV202;Kislev;;;;;;;;;;;;;x
PROV203;Shirokij Forest;;;;;;;;;;;;;x
PROV204;Ptorsk;;;;;;;;;;;;;x
PROV205;Resvynhaf;;;;;;;;;;;;;x
PROV206;Rakhov;;;;;;;;;;;;;x
PROV207;Kyrnoka;;;;;;;;;;;;;x
PROV208;Vitevo;;;;;;;;;;;;;x
PROV209;Boguchar;;;;;;;;;;;;;x
PROV210;Belev;;;;;;;;;;;;;x
PROV211;Chernigov;;;;;;;;;;;;;x
PROV212;Polotsk;;;;;;;;;;;;;x
PROV213;Pugacheyev;;;;;;;;;;;;;x
PROV214;Kalinora;;;;;;;;;;;;;x
PROV215;Vetluga;;;;;;;;;;;;;x
PROV216;Flainaut;;;;;;;;;;;;;x
PROV217;Brabois;;;;;;;;;;;;;x
PROV218;Almshoven;;;;;;;;;;;;;x
PROV219;Landrel Barrow;;;;;;;;;;;;;x
PROV220;Markenbinnen;;;;;;;;;;;;;x
PROV221;Noordbeemster;;;;;;;;;;;;;x
PROV222;Marienburg;;;;;;;;;;;;;x
PROV223;Klessen;;;;;;;;;;;;;x
PROV224;Fauligmere;;;;;;;;;;;;;x
PROV225;Manaanspoort;;;;;;;;;;;;;x
PROV226;Velsen;;;;;;;;;;;;;x
PROV227;Ankeeven;;;;;;;;;;;;;x
PROV228;Harenskarpel;;;;;;;;;;;;;x
PROV229;Burren;;;;;;;;;;;;;x
PROV230;Harskamp;;;;;;;;;;;;;x
PROV231;Aarnau;;;;;;;;;;;;;x
PROV232;Schadelbruck;;;;;;;;;;;;;x
PROV233;Schaukel;;;;;;;;;;;;;x
PROV234;Hargendorf;;;;;;;;;;;;;x
PROV235;Gelnhausen;;;;;;;;;;;;;x
PROV236;Manaansufer;;;;;;;;;;;;;x
PROV237;Luftberg;;;;;;;;;;;;;x
PROV238;Kurtwallen;;;;;;;;;;;;;x
PROV239;Salzenmund;;;;;;;;;;;;;x
PROV240;Norden;;;;;;;;;;;;;x
PROV241;Limshof;;;;;;;;;;;;;x
PROV242;Dorfmark;;;;;;;;;;;;;x
PROV243;Salkalten;;;;;;;;;;;;;x
PROV244;Huven;;;;;;;;;;;;;x
PROV245;Friedmark;;;;;;;;;;;;;x
PROV246;Rossin;;;;;;;;;;;;;x
PROV247;Ferlangen;;;;;;;;;;;;;x
PROV248;Roezfels;;;;;;;;;;;;;x
PROV249;Gauschdorf;;;;;;;;;;;;;x
PROV250;Bohsenfels;;;;;;;;;;;;;x
PROV251;Dassel;;;;;;;;;;;;;x
PROV252;Vandengart;;;;;;;;;;;;;x
PROV253;Ristedt;;;;;;;;;;;;;x
PROV254;Wolfenburg;;;;;;;;;;;;;x
PROV255;Brizban;;;;;;;;;;;;;x
PROV256;Nettberg;;;;;;;;;;;;;x
PROV257;Wurzen;;;;;;;;;;;;;x
PROV258;Selonian Hills;;;;;;;;;;;;;x
PROV259;Roterwald;;;;;;;;;;;;;x
PROV260;Spuktichtung;;;;;;;;;;;;;x
PROV261;Finsternchen;;;;;;;;;;;;;x
PROV262;Entsetzlichigelhugel;;;;;;;;;;;;;x
PROV263;Wouduin;;;;;;;;;;;;;x
PROV264;Pinnesberg;;;;;;;;;;;;;x
PROV265;Winsen;;;;;;;;;;;;;x
PROV266;Isenbuttel;;;;;;;;;;;;;x
PROV267;Seidewald;;;;;;;;;;;;;x
PROV268;Scheinfeld;;;;;;;;;;;;;x
PROV269;Mittelwig;;;;;;;;;;;;;x
PROV270;Carroburg;;;;;;;;;;;;;x
PROV271;Nordlichturm;;;;;;;;;;;;;x
PROV272;Suderende;;;;;;;;;;;;;x
PROV273;Kammendun;;;;;;;;;;;;;x
PROV274;Middenheim;;;;;;;;;;;;;x
PROV275;Malstedt;;;;;;;;;;;;;x
PROV276;Middenstag;;;;;;;;;;;;;x
PROV277;Grimminhagen;;;;;;;;;;;;;x
PROV278;Bad Hohne;;;;;;;;;;;;;x
PROV279;Holtdorf;;;;;;;;;;;;;x
PROV280;Coburg;;;;;;;;;;;;;x
PROV281;Kutenholz;;;;;;;;;;;;;x
PROV282;Krudenwald;;;;;;;;;;;;;x
PROV283;Bergendorf;;;;;;;;;;;;;x
PROV284;Heedenhof;;;;;;;;;;;;;x
PROV285;Kiefer;;;;;;;;;;;;;x
PROV286;Eiskalt;;;;;;;;;;;;;x
PROV287;Ahlenhof;;;;;;;;;;;;;x
PROV288;Igelhugel;;;;;;;;;;;;;x
PROV289;Ketzin;;;;;;;;;;;;;x
PROV290;Vodf;;;;;;;;;;;;;x
PROV291;Markdorf;;;;;;;;;;;;;x
PROV292;Hergig;;;;;;;;;;;;;x
PROV293;Merxheim;;;;;;;;;;;;;x
PROV294;Reinsfeld;;;;;;;;;;;;;x
PROV295;Schilderheim;;;;;;;;;;;;;x
PROV296;Bögenhafen;;;;;;;;;;;;;x
PROV297;Osburg;;;;;;;;;;;;;x
PROV298;Furdienst;;;;;;;;;;;;;x
PROV299;Altdorf;;;;;;;;;;;;;x
PROV300;Hagercrybs;;;;;;;;;;;;;x
PROV301;Morlenfurt;;;;;;;;;;;;;x
PROV302;Reikguard;;;;;;;;;;;;;x
PROV303;Auerswald;;;;;;;;;;;;;x
PROV304;Übersreik;;;;;;;;;;;;;x
PROV305;Worlitz;;;;;;;;;;;;;x
PROV306;Dunkelburg;;;;;;;;;;;;;x
PROV307;Wittgendorf;;;;;;;;;;;;;x
PROV308;Grissenwald;;;;;;;;;;;;;x
PROV309;Nuln;;;;;;;;;;;;;x
PROV310;Wissenburg;;;;;;;;;;;;;x
PROV311;Durbheim;;;;;;;;;;;;;x
PROV312;Meissen;;;;;;;;;;;;;x
PROV313;Kelgard;;;;;;;;;;;;;x
PROV314;Wusterberg;;;;;;;;;;;;;x
PROV315;Sonnefurt;;;;;;;;;;;;;x
PROV316;Pfeildorf;;;;;;;;;;;;;x
PROV317;Sexau;;;;;;;;;;;;;x
PROV318;Staig;;;;;;;;;;;;;x
PROV319;Pforzen;;;;;;;;;;;;;x
PROV320;Wittenhausen;;;;;;;;;;;;;x
PROV321;Aulen;;;;;;;;;;;;;x
PROV322;Kroppenleben;;;;;;;;;;;;;x
PROV323;Steingart;;;;;;;;;;;;;x
PROV324;Karwe;;;;;;;;;;;;;x
PROV325;Isenburg;;;;;;;;;;;;;x
PROV326;Ravenstein;;;;;;;;;;;;;x
PROV327;Barren Hills;;;;;;;;;;;;;x
PROV328;Kemperbad;;;;;;;;;;;;;x
PROV329;Kolpin;;;;;;;;;;;;;x
PROV330;Talabheim;;;;;;;;;;;;;x
PROV331;Küsel;;;;;;;;;;;;;x
PROV332;Egger;;;;;;;;;;;;;x
PROV333;Bek;;;;;;;;;;;;;x
PROV334;Färlic Hills;;;;;;;;;;;;;x
PROV335;Krugenheim;;;;;;;;;;;;;x
PROV336;Bratian;;;;;;;;;;;;;x
PROV337;Kölsa Hills;;;;;;;;;;;;;x
PROV338;Borkrum;;;;;;;;;;;;;x
PROV339;Menshenfresserhoffen;;;;;;;;;;;;;x
PROV340;Rugenbuttle;;;;;;;;;;;;;x
PROV341;Nattern Forest;;;;;;;;;;;;;x
PROV342;Teichel;;;;;;;;;;;;;x
PROV343;Wurtbad;;;;;;;;;;;;;x
PROV344;Oehling;;;;;;;;;;;;;x
PROV345;Ramsau;;;;;;;;;;;;;x
PROV346;Zaya Hills;;;;;;;;;;;;;x
PROV347;Stirhugel;;;;;;;;;;;;;x
PROV348;Wördern;;;;;;;;;;;;;x
PROV349;Oberstyre;;;;;;;;;;;;;x
PROV350;Eicheschatten;;;;;;;;;;;;;x
PROV351;Greenleafs;;;;;;;;;;;;;x
PROV352;Leedleton;;;;;;;;;;;;;x
PROV353;Lengenfeld;;;;;;;;;;;;;x
PROV354;Colmfähre;;;;;;;;;;;;;x
PROV355;Streissen;;;;;;;;;;;;;x
PROV356;Wuppertal;;;;;;;;;;;;;x
PROV357;Averheim;;;;;;;;;;;;;x
PROV358;Longingbruck;;;;;;;;;;;;;x
PROV359;Sauerapfel;;;;;;;;;;;;;x
PROV360;Hocheleben;;;;;;;;;;;;;x
PROV361;Aver March;;;;;;;;;;;;;x
PROV362;Grenzstadt;;;;;;;;;;;;;x
PROV363;Pfungzig;;;;;;;;;;;;;x
PROV364;Niebelwald;;;;;;;;;;;;;x
PROV365;Bernloch;;;;;;;;;;;;;x
PROV366;Bechafen;;;;;;;;;;;;;x
PROV367;Fortenhaf;;;;;;;;;;;;;x
PROV368;The Veldt;;;;;;;;;;;;;x
PROV369;Rundespitze;;;;;;;;;;;;;x
PROV370;Mordheim;;;;;;;;;;;;;x
PROV371;Carlsbruck;;;;;;;;;;;;;x
PROV372;Kolhov;;;;;;;;;;;;;x
PROV373;Regak;;;;;;;;;;;;;x
PROV374;Nagenhof;;;;;;;;;;;;;x
PROV375;Sternieste;;;;;;;;;;;;;x
PROV376;Konigstein;;;;;;;;;;;;;x
PROV377;Bylorhof;;;;;;;;;;;;;x
PROV378;Templehof;;;;;;;;;;;;;x
PROV379;Vanhaldenhof;;;;;;;;;;;;;x
PROV380;Gerhof;;;;;;;;;;;;;x
PROV381;Mikaldorf;;;;;;;;;;;;;x
PROV382;Waldenhof;;;;;;;;;;;;;x
PROV383;Sumpfdorf;;;;;;;;;;;;;x
PROV384;Wartenhof;;;;;;;;;;;;;x
PROV385;Nachthafen;;;;;;;;;;;;;x
PROV386;Drakenhof;;;;;;;;;;;;;x
PROV387;Fennonhugel;;;;;;;;;;;;;x
PROV388;Falkenhaus;;;;;;;;;;;;;x
PROV389;Auld Ryding;;;;;;;;;;;;;x
PROV390;Aydemir;;;;;;;;;;;;;x
PROV391;Sopot;;;;;;;;;;;;;x
PROV392;Ribaritsa;;;;;;;;;;;;;x
PROV393;Blatnista;;;;;;;;;;;;;x
PROV394;Katunets;;;;;;;;;;;;;x
PROV395;Kathuul;;;;;;;;;;;;;x
PROV396;Poibrene;;;;;;;;;;;;;x
PROV397;Lesichovo;;;;;;;;;;;;;x
PROV398;Jakki;;;;;;;;;;;;;x
PROV399;Nyarammog;;;;;;;;;;;;;x
PROV400;Panitsovo;;;;;;;;;;;;;x
PROV401;Mokrishte;;;;;;;;;;;;;x
PROV402;Dragotintsi;;;;;;;;;;;;;x
PROV403;Chavdar;;;;;;;;;;;;;x
PROV404;Sarog;;;;;;;;;;;;;x
PROV405;Zanbaijin;;;;;;;;;;;;;x
PROV406;Izvor;;;;;;;;;;;;;x
PROV407;Delyan;;;;;;;;;;;;;x
PROV408;Skutare;;;;;;;;;;;;;x
PROV409;Dragoynovo;;;;;;;;;;;;;x
PROV410;Graf;;;;;;;;;;;;;x
PROV411;Arda;;;;;;;;;;;;;x
PROV412;Overjul;;;;;;;;;;;;;x
PROV413;Qernildom;;;;;;;;;;;;;x
PROV414;Hjornsum;;;;;;;;;;;;;x
PROV415;Karak Jarghal;;;;;;;;;;;;;x
PROV416;Unzkulak;;;;;;;;;;;;;x
PROV417;Karak Farjul;;;;;;;;;;;;;x
PROV418;Karak Vlag;;;;;;;;;;;;;x
PROV419;Belyavorota Pass;;;;;;;;;;;;;x
PROV420;Kazad Opulim;;;;;;;;;;;;;x
PROV421;Karak Brianal;;;;;;;;;;;;;x
PROV422;Karak Unlivak;;;;;;;;;;;;;x
PROV423;Karak Eragol;;;;;;;;;;;;;x
PROV424;Silver Pinnacle;;;;;;;;;;;;;x
PROV425;Karak Gorzul;;;;;;;;;;;;;x
PROV426;Plains of Kirulg;;;;;;;;;;;;;x
PROV427;Karak Zan;;;;;;;;;;;;;x
PROV428;Luvuag;;;;;;;;;;;;;x
PROV429;Plains of the Divuildud;;;;;;;;;;;;;x
PROV430;West Rock Mountain;;;;;;;;;;;;;x
PROV431;Seep-Gore;;;;;;;;;;;;;x
PROV432;Ironhide;;;;;;;;;;;;;x
PROV433;Red Eye Mountain;;;;;;;;;;;;;x
PROV434;Mount Karlnir;;;;;;;;;;;;;x
PROV435;Kazad Hurlidan;;;;;;;;;;;;;x
PROV436;Slayer Keep;;;;;;;;;;;;;x
PROV437;Khazid Erakkial;;;;;;;;;;;;;x
PROV438;Karak Angazhar;;;;;;;;;;;;;x
PROV439;Booming Peak;;;;;;;;;;;;;x
PROV440;Black Fire Pass;;;;;;;;;;;;;x
PROV441;Cragmere;;;;;;;;;;;;;x
PROV442;Zhufbar;;;;;;;;;;;;;x
PROV443;Grung Gundrikson;;;;;;;;;;;;;x
PROV444;Kadrin Gorm ;;;;;;;;;;;;;x
PROV445;Karak Raziak;;;;;;;;;;;;;x
PROV446;Khazid Irkulaz;;;;;;;;;;;;;x
PROV447;Drakenmoor;;;;;;;;;;;;;x
PROV448;Iron Hills;;;;;;;;;;;;;x
PROV449;Grom Peak;;;;;;;;;;;;;x
PROV450;Mount Gunbad;;;;;;;;;;;;;x
PROV451;Everpeak;;;;;;;;;;;;;x
PROV452;Kazad Urkbavak;;;;;;;;;;;;;x
PROV453;Silver Pass;;;;;;;;;;;;;x
PROV454;Dead Rock Gap;;;;;;;;;;;;;x
PROV455;Mount Silverspear;;;;;;;;;;;;;x
PROV456;Haraz;;;;;;;;;;;;;x
PROV457;Konar;;;;;;;;;;;;;x
PROV458;Lantai;;;;;;;;;;;;;x
PROV459;Dagrolad;;;;;;;;;;;;;x
PROV460;Sovia;;;;;;;;;;;;;x
PROV461;Varag Kadrin;;;;;;;;;;;;;x
PROV462;Thunder Mountain;;;;;;;;;;;;;x
PROV463;Karag Grimstok;;;;;;;;;;;;;x
PROV464;Mount Squighorn;;;;;;;;;;;;;x
PROV465;Black Crag;;;;;;;;;;;;;x
PROV466;Azgul Kadrin;;;;;;;;;;;;;x
PROV467;Azril-Ungol;;;;;;;;;;;;;x
PROV468;Karak Azgal;;;;;;;;;;;;;x
PROV469;Kazad Migdal;;;;;;;;;;;;;x
PROV470;Karak Azul;;;;;;;;;;;;;x
PROV471;Cripple Peak;;;;;;;;;;;;;x
PROV472;Nagash;;;;;;;;;;;;;x
PROV473;Fire Mountain;;;;;;;;;;;;;x
PROV474;Adad-Nirari;;;;;;;;;;;;;x
PROV475;Abraq;;;;;;;;;;;;;x
PROV476;Zanen Ruvalk;;;;;;;;;;;;;x
PROV477;Baartak;;;;;;;;;;;;;x
PROV478;Mingol-Zharr-Naggrund;;;;;;;;;;;;;x
PROV479;Unzkadrin;;;;;;;;;;;;;x
PROV480;Skreefel;;;;;;;;;;;;;x
PROV481;Gash Kadrak;;;;;;;;;;;;;x
PROV482;Gazan-Garaz;;;;;;;;;;;;;x
PROV483;Ghal;;;;;;;;;;;;;x
PROV484;Gorlgal;;;;;;;;;;;;;x
PROV485;Azgram;;;;;;;;;;;;;x
PROV486;Mizpazan;;;;;;;;;;;;;x
PROV487;Ossarl;;;;;;;;;;;;;x
PROV488;Sklepgor;;;;;;;;;;;;;x
PROV489;Olnzar;;;;;;;;;;;;;x
PROV490;Igragor;;;;;;;;;;;;;x
PROV491;Zagros;;;;;;;;;;;;;x
PROV492;Behiston Wastes;;;;;;;;;;;;;x
PROV493;Barak Zharr;;;;;;;;;;;;;x
PROV494;The Sentinels;;;;;;;;;;;;;x
PROV495;Crookback Mountain;;;;;;;;;;;;;x
PROV496;Morzarn;;;;;;;;;;;;;x
PROV497;Mount Grey Hag;;;;;;;;;;;;;x
PROV498;Pazuzu;;;;;;;;;;;;;x
PROV499;Morogoth;;;;;;;;;;;;;x
PROV500;Sabarta;;;;;;;;;;;;;x
PROV501;Tanahk;;;;;;;;;;;;;x
PROV502;Tharumagi;;;;;;;;;;;;;x
PROV503;Eana;;;;;;;;;;;;;x
PROV504;Vorag;;;;;;;;;;;;;x
PROV505;Teresca;;;;;;;;;;;;;x
PROV506;Sotomarca;;;;;;;;;;;;;x
PROV507;Cabrera;;;;;;;;;;;;;x
PROV508;Sobremarca;;;;;;;;;;;;;x
PROV509;Mendoza;;;;;;;;;;;;;x
PROV510;Alabreda;;;;;;;;;;;;;x
PROV511;Castillar;;;;;;;;;;;;;x
PROV512;Murilla;;;;;;;;;;;;;x
PROV513;Cadenas;;;;;;;;;;;;;x
PROV514;Barataria;;;;;;;;;;;;;x
PROV515;Barboza;;;;;;;;;;;;;x
PROV516;Calís;;;;;;;;;;;;;x
PROV517;Alquézaro;;;;;;;;;;;;;x
PROV518;Bajamar;;;;;;;;;;;;;x
PROV519;Cantabro;;;;;;;;;;;;;x
PROV520;Bilbali;;;;;;;;;;;;;x
PROV521;Varda;;;;;;;;;;;;;x
PROV522;Viacruz;;;;;;;;;;;;;x
PROV523;Sodana;;;;;;;;;;;;;x
PROV524;Nunia;;;;;;;;;;;;;x
PROV525;Baraiz;;;;;;;;;;;;;x
PROV526;Zamalanca;;;;;;;;;;;;;x
PROV527;Azuara;;;;;;;;;;;;;x
PROV528;San Luis;;;;;;;;;;;;;x
PROV529;Trastámara;;;;;;;;;;;;;x
PROV530;Edeta;;;;;;;;;;;;;x
PROV531;Arroca;;;;;;;;;;;;;x
PROV532;Céfira;;;;;;;;;;;;;x
PROV533;Diamenterra;;;;;;;;;;;;;x
PROV534;Aguilar;;;;;;;;;;;;;x
